Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-04-2018,26,32.1,28.5,78,0,7.3,7,60,2,N 
02-04-2018,26.2,31.8,28.6,78,0,5.5,6,50,2,N 
03-04-2018,26,31.3,28.6,73,0,7,7,20,4,NE
04-04-2018,26.4,32,28.3,74,0,8.3,6,50,3,NE
05-04-2018,23.8,32.2,28.6,75,0,8.3,7,60,3,NE
06-04-2018,25.2,32.2,28.6,76,0,10,7,50,3,NE
07-04-2018,25.2,32.2,28.8,73,0,4.6,5,40,3,NE
08-04-2018,26.3,32.1,29.2,74,0,5.8,9,30,5,NE
09-04-2018,,32.2,29.1,75,0,5.7,9,40,5,NE
10-04-2018,25.5,32.2,27.9,81,0,9.1,7,60,2,N 
11-04-2018,25,31.8,28.4,78,0.9,6.1,6,40,3,NE
12-04-2018,24.6,32.8,29.2,76,8888,5.4,6,50,2,NE
13-04-2018,24.3,32.6,29,79,0,10.3,9,40,4,NE
14-04-2018,,31.8,27.5,87,0,8.3,3,320,1,N 
15-04-2018,25,32.4,26.9,87,3,2.7,4,30,1,N 
16-04-2018,24.2,30.5,26.3,91,20.1,5.2,3,30,1,N 
17-04-2018,23.8,,28.5,80,13.8,0.9,6,50,2,N 
18-04-2018,24.8,32.5,28.5,80,0,,8,40,3,N 
19-04-2018,25,32.3,28.2,82,0,7.9,5,60,2,NE
20-04-2018,26,32.4,28.3,81,0,3.8,7,70,2,N 
21-04-2018,,31.8,27.5,84,5,8.8,4,40,1,N 
22-04-2018,24.5,32.4,28.5,81,0,4.8,5,70,2,N 
23-04-2018,24.8,31.5,26.8,90,0,5.1,3,100,1,N 
24-04-2018,24.9,31.8,27.9,82,51.2,2.4,3,230,1,N 
25-04-2018,24.6,34,29.4,75,8888,3.3,4,300,1,N 
26-04-2018,,32.4,27.9,85,0,8.7,5,250,1,N 
27-04-2018,25.2,32.2,26.2,89,10.4,4.4,5,340,1,N 
28-04-2018,24.4,32,27.8,88,4,0.6,6,100,1,N 
29-04-2018,25.1,32.4,29.4,81,11.8,5.3,6,170,3,SE
30-04-2018,26.6,,28.7,83,0,10,6,100,2,N 
