Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-01-2018,23.6,26.6,25.1,93,74.5,,5,30,1,N 
02-01-2018,23.6,28.2,26.2,87,3.3,0,6,60,3,NE
03-01-2018,,,27,86,0,0,5,50,2,N 
04-01-2018,,28.2,26.1,90,7.5,4.7,4,30,1,N 
05-01-2018,23.8,28.8,26,88,8888,0,4,310,1,N 
06-01-2018,23.6,29.4,27.3,84,7,1.4,6,70,2,NE
07-01-2018,24.8,30.4,26,90,0,1.4,4,60,2,E 
08-01-2018,23.4,31,27.2,83,17.8,3.7,4,170,2,N 
09-01-2018,24.6,30.6,26.9,86,,7,4,40,1,N 
10-01-2018,24,26.8,24.1,93,0.9,7.6,4,350,1,N 
11-01-2018,22.6,,23.8,91,33.1,7.6,6,300,3,NW
12-01-2018,,26.4,23.4,93,10.9,0,4,320,3,NW
13-01-2018,22.5,24.1,22.9,94,30.5,0,4,320,2,NW
14-01-2018,21.4,26.8,23.8,86,16.9,0,4,350,2,N 
15-01-2018,21.2,28.2,25.6,84,0.1,0,6,340,3,N 
16-01-2018,,29.6,26.3,83,1.5,2,4,350,2,N 
17-01-2018,23.6,,27.1,82,0,4.9,4,10,3,N 
18-01-2018,24.8,,27.1,80,0,6.2,6,20,3,N 
19-01-2018,24.4,31.6,27.4,82,0,9.5,7,30,2,N 
20-01-2018,24.7,,26.8,86,0,7.7,6,50,2,N 
21-01-2018,24.6,32.6,27.7,82,8,3.5,4,30,2,N 
22-01-2018,,32.6,27.5,83,0,8.3,5,60,2,NW
23-01-2018,24.2,30,26.2,89,0,6.8,6,20,2,N 
24-01-2018,24,31,26.4,86,11.5,2.3,6,30,2,N 
25-01-2018,24,30,26.8,86,12,6.2,6,50,1,N 
26-01-2018,,30,26.6,86,8888,2.4,6,40,2,N 
27-01-2018,,31.2,27.4,83,0,4.1,5,50,2,N 
28-01-2018,24.9,30.8,26.5,84,0,,6,40,2,N 
29-01-2018,24.8,31.8,28,78,1.9,3.6,5,10,1,N 
30-01-2018,25.1,31.6,27.4,82,0,3.9,8,50,3,N 
31-01-2018,25.2,,27.4,82,0,8.4,7,60,3,N 
