Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-09-2017,26.0,32.0,28.4,80,0.0,2.3,6,150,3,SE
02-09-2017,26.2,32.2,28.5,79,0.0,8.3,6,140,3,SE
03-09-2017,26.6,32.0,28.5,78,0.0,8.1,6,140,3,SE
04-09-2017,24.9,31.6,28.2,79,0.0,7.2,6,190,2,N 
05-09-2017,25.4,32.2,28.1,80,0.0,4.5,8,140,3,SE
06-09-2017,23.9,30.6,25.8,90,5.7,6.0,3,160,1,N 
07-09-2017,24.0,31.4,27.7,84,24.7,6.1,6,120,2,N 
08-09-2017,24.5,31.2,26.6,89,4.0,6.2,6,140,2,N 
09-09-2017,25.0,30.6,26.8,88,3.4,3.7,4,170,1,N 
10-09-2017,24.6,31.2,27.7,86,6.2,0.8,8,200,2,N 
11-09-2017,25.8,29.4,26.7,88,4.9,3.1,6,260,1,N 
12-09-2017,23.3,32.2,28.6,81,19.5,0.6,5,140,2,SE
13-09-2017,24.9,32.2,28.7,77,0.0,6.2,6,120,3,SE
14-09-2017,24.9,32.4,28.0,83,0.0,7.9,6,140,2,N 
15-09-2017,25.4,32.2,28.0,82,2.0,5.3,6,120,3,N 
16-09-2017,24.2,32.3,27.1,81,1.5,2.9,6,270,2,N 
17-09-2017,25.3,32.4,28.1,81,1.5,2.7,7,140,3,SE
18-09-2017,25.2,30.8,26.2,88,2.4,6.7,5,130,2,N 
19-09-2017,24.6,29.2,25.6,91,8.1,2.3,4,270,1,N 
20-09-2017,23.4,30.0,25.4,91,38.7,1.6,8,230,2,N 
21-09-2017,22.9,31.0,26.6,81,23.5,0.6,4,180,1,N 
22-09-2017,24.0,32.0,28.6,76,0.0,4.7,6,140,2,SE
23-09-2017,25.2,31.9,28.1,77,0.0,6.1,7,180,3,S 
24-09-2017,24.6,31.8,28.2,79,0.0,7.4,8,200,3,N 
25-09-2017,25.2,32.2,28.3,81,0.0,5.9,6,150,2,N 
26-09-2017,25.2,32.3,27.3,84,9.5,4.8,6,60,1,N 
27-09-2017,24.4,30.8,27.7,80,8.8,6.8,4,290,1,N 
28-09-2017,25.6,31.2,27.1,86,0.0,5.2,4,220,1,N 
29-09-2017,23.8,30.4,27.3,84,37.2,3.5,8,260,1,N 
30-09-2017,24.6,30.8,27.2,83,37.2,2.1,8,200,2,N 
