Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-12-2017,24.6,33.6,28.8,76,0.0,4.6,4,50,2,N 
02-12-2017,20.4,32.2,28.7,81,0.0,9.6,5,70,2,N 
03-12-2017,26.4,32.8,29.1,82,0.0,9.1,3,320,1,N 
04-12-2017,26.8,31.0,27.4,88,0.0,5.8,5,70,1,N 
05-12-2017,25.6,31.3,27.4,85,6.8,1.1,4,40,2,NE
06-12-2017,24.4,31.4,28.3,81,14.3,2.2,5,70,2,N 
07-12-2017,25.4,31.4,27.0,86,14.3,4.5,3,90,1,N 
08-12-2017,25.2,31.2,27.4,79,2.5,4.5,6,320,3,N 
09-12-2017,25.0,31.5,26.4,85,0.0,2.2,5,10,2,N 
10-12-2017,25.4,31.8,28.2,76,1.4,0.0,6,50,2,N 
11-12-2017,25.6,31.8,27.7,78,0.4,6.0,7,360,2,N 
12-12-2017,25.2,31.4,26.2,88,2.4,6.4,6,40,1,N 
13-12-2017,24.4,31.0,26.3,87,8.3,1.4,8,340,2,N 
14-12-2017,24.7,31.0,27.8,82,28.5,3.5,5,50,2,N 
15-12-2017,24.9,31.2,27.6,82,28.5,6.3,5,50,2,N 
16-12-2017,25.2,30.8,27.8,76,7.0,5.6,8,30,3,N 
17-12-2017,25.8,31.8,28.1,74,7.0,4.9,8,360,4,N 
18-12-2017,26.2,31.2,28.1,71,0.0,7.9,10,30,5,N 
19-12-2017,25.7,31.4,27.1,78,0.0,6.3,7,30,4,N 
20-12-2017,25.2,30.3,27.5,76,0.0,3.8,7,30,3,N 
21-12-2017,25.1,31.4,28.0,74,0.0,2.5,6,340,3,N 
22-12-2017,25.0,32.4,27.5,77,0.0,5.6,5,10,2,N 
23-12-2017,24.7,31.9,27.9,78,34.1,6.6,5,290,2,W 
24-12-2017,24.4,31.4,26.6,85,4.5,5.9,4,360,2,N 
25-12-2017,24.3,31.1,26.9,83,0.0,0.7,5,60,2,N 
26-12-2017,24.1,31.4,26.9,84,36.2,3.5,3,350,2,N 
27-12-2017,24.0,30.8,27.0,83,18.5,4.7,6,60,2,N 
28-12-2017,24.7,31.0,27.8,83,18.5,6.1,7,50,4,N 
29-12-2017,25.3,30.5,28.0,82,18.5,7.5,7,40,4,N 
30-12-2017,26.0,30.0,27.5,84,0.0,4.0,8,30,4,N 
31-12-2017,25.2,30.0,25.4,94,3.8,0.4,8,50,3,N 
