Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-12-2013,24,28.2,24.9,96,46.4,4.6,4,300,3,N 
02-12-2013,24,26.6,25.5,92,0.0,0.3,5,300,3,NW
03-12-2013,24,30.1,25.9,89,2.3,0.0,6,270,3,W 
04-12-2013,23,27.8,25.8,87,0.0,0.0,5,320,3,NW
05-12-2013,23,30.7,27.0,86,0.0,0.0,6,50,4,NE
06-12-2013,25,29.0,25.8,87,0.0,2.2,8,190,3,NE
07-12-2013,23,30.6,26.3,86,0.0,1.0,4,30,3,N 
08-12-2013,24,28.3,25.1,92,0.0,0.9,6,30,4,NE
09-12-2013,24,30.0,26.6,80,1.5,0.0,6,40,4,NE
10-12-2013,24,29.4,26.8,88,0.0,0.0,5,50,4,NE
11-12-2013,25,30.6,27.4,85,0.0,0.6,8,60,4,N 
12-12-2013,25,30.2,26.8,86,0.0,1.0,6,30,4,N 
13-12-2013,25,31.4,27.8,82,0.0,1.0,8,50,5,NE
14-12-2013,25,31.8,27.2,76,0.0,1.0,6,60,4,N 
15-12-2013,25,30.7,27.2,84,0.0,0.0,7,40,4,N 
16-12-2013,24,30.8,27.5,85,0.0,1.0,5,40,3,N 
17-12-2013,26,30.8,27.7,84,0.0,0.2,6,50,3,N 
18-12-2013,25,30.8,26.2,82,0.0,0.7,7,50,4,N 
19-12-2013,22,30.9,26.0,86,2.3,0.4,4,50,3,N 
20-12-2013,24,28.6,25.4,92,1.0,0.0,6,10,3,N 
21-12-2013,23,29.6,26.3,88,0.0,0.0,6,10,3,N 
22-12-2013,23,30.1,26.7,80,0.0,0.0,9,40,4,N 
23-12-2013,25,27.4,25.5,88,0.0,0.0,6,10,3,N 
24-12-2013,24,30.2,27.1,79,0.0,0.0,6,10,4,N 
25-12-2013,26,30.2,27.2,79,0.0,0.2,8,40,4,N 
26-12-2013,25,29.7,26.8,81,0.0,0.0,5,30,4,NE
27-12-2013,25,30.9,27.3,80,0.0,0.0,8,40,5,NE
28-12-2013,26,29.8,26.9,83,0.0,0.6,8,30,5,NE
29-12-2013,26,29.2,26.9,77,0.0,0.2,8,40,4,NE
30-12-2013,25,30.1,26.5,83,0.0,0.0,7,20,4,N 
31-12-2013,25,29.8,25.9,89,0.0,0.0,7,20,3,N 
