Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-09-2013,24,30.4,26.8,91,18.1,5.2,8,200,4,E 
02-09-2013,24,31.1,27.0,86,0.0,3.1,6,120,4,S 
03-09-2013,25,31.4,27.2,84,0.0,3.1,4,200,3,SW
04-09-2013,24,29.0,25.3,89,0.0,0.0,6,200,4,S 
05-09-2013,24,27.7,25.0,96,0.0,0.6,5,220,3,W 
06-09-2013,24,29.3,26.1,90,1.8,3.7,11,280,4,W 
07-09-2013,22,29.1,25.3,82,2.5,0.6,4,220,3,SW
08-09-2013,23,30.2,26.1,85,0.0,0.8,7,180,3,SW
09-09-2013,24,29.1,25.1,92,2.0,3.3,5,200,3,SW
10-09-2013,24,28.5,25.1,94,0.0,0.6,4,250,3,W 
11-09-2013,24,31.2,26.8,84,0.0,0.2,7,200,4,S 
12-09-2013,25,31.9,28.5,77,0.0,5.5,7,140,5,SE
13-09-2013,25,31.2,25.9,89,0.0,7.0,5,150,3,SE
14-09-2013,24,31.2,27.5,80,0.0,0.2,8,190,4,S 
15-09-2013,25,27.4,25.6,90,0.0,3.0,4,180,3,W 
16-09-2013,24,27.4,27.0,84,0.0,0.0,5,150,3,SE
17-09-2013,24,30.2,27.4,86,0.0,2.1,6,190,3,S 
18-09-2013,25,31.8,27.8,83,0.0,1.1,9,180,4,SE
19-09-2013,25,31.6,28.0,84,0.0,4.6,7,150,5,S 
20-09-2013,25,33.1,28.7,80,0.0,3.9,6,140,4,S 
21-09-2013,25,33.2,29.0,77,0.0,5.5,7,190,4,SE
22-09-2013,26,32.7,28.6,79,0.0,5.0,7,190,4,S 
23-09-2013,25,32.6,28.4,78,0.0,4.8,7,120,4,SE
24-09-2013,26,32.7,29.6,72,0.0,4.6,9,140,5,SE
25-09-2013,27,33.3,29.0,81,0.0,5.8,7,190,5,S 
26-09-2013,26,31.0,25.3,93,0.0,1.4,5,270,4,W 
27-09-2013,24,30.8,28.0,82,0.0,1.0,6,200,3,SW
28-09-2013,25,32.2,27.5,82,1.8,0.6,6,320,3,SE
29-09-2013,24,32.2,27.2,80,0.0,0.6,8,280,4,W 
30-09-2013,23,30.3,27.3,78,0.0,3.5,6,180,4,S 
