Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-01-2013,23,31.1,27.0,85,4.9,0.6,9,40,4,N 
02-01-2013,24,30.0,26.9,88,0.0,0.0,5,60,3,E 
03-01-2013,23,31.8,27.0,88,0.0,3.8,6,60,3,N 
04-01-2013,25,31.8,27.4,82,0.0,4.6,6,360,4,N 
05-01-2013,25,31.0,27.5,83,0.0,3.5,6,350,4,N 
06-01-2013,24,31.9,27.6,82,0.0,2.6,7,60,4,N 
07-01-2013,25,33.9,28.7,74,0.0,4.7,9,240,4,N 
08-01-2013,25,33.2,27.9,82,0.0,5.9,6,310,4,N 
09-01-2013,23,31.2,27.0,85,0.0,4.6,7,360,3,N 
10-01-2013,24,29.8,27.0,82,0.0,0.9,4,340,3,N 
11-01-2013,25,30.6,27.7,82,0.0,0.0,7,360,5,NE
12-01-2013,26,30.7,27.8,78,0.0,2.6,8,50,4,N 
13-01-2013,25,29.6,26.1,90,0.0,2.6,6,60,3,N 
14-01-2013,23,30.9,27.6,80,0.0,2.6,9,50,5,NE
15-01-2013,25,30.4,27.7,76,0.0,2.4,9,50,6,NE
16-01-2013,26,31.0,28.0,74,0.0,3.8,10,40,6,NE
17-01-2013,26,30.8,27.7,70,0.0,2.1,11,20,6,NE
18-01-2013,25,32.0,27.3,82,4.8,6.6,8,40,5,N 
19-01-2013,24,27.2,24.1,95,2.3,5.4,6,360,3,N 
20-01-2013,23,25.1,24.3,97,2.2,0.0,5,360,3,N 
21-01-2013,23,30.1,26.6,87,1.7,0.0,8,30,5,N 
22-01-2013,24,28.4,25.8,90,0.0,5.2,7,360,5,N 
23-01-2013,24,30.6,26.9,84,0.0,0.0,10,30,5,NE
24-01-2013,25,30.7,27.4,82,0.0,3.0,9,50,5,N 
25-01-2013,25,30.6,27.4,76,0.0,6.0,9,50,5,NE
26-01-2013,25,30.6,27.5,75,0.0,6.0,9,40,5,NE
27-01-2013,25,30.7,27.1,77,0.0,6.3,10,50,6,NE
28-01-2013,25,30.7,27.6,75,0.0,6.6,10,30,6,NE
29-01-2013,25,30.8,27.8,74,0.0,7.0,11,40,6,NE
30-01-2013,25,31.0,27.5,76,0.0,7.0,9,50,5,N 
31-01-2013,25,31.3,27.8,80,0.0,6.8,11,40,7,NE
