Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-08-2012,26,31.4,28.0,78,0.1,4.5,9,160,5,SE
02-08-2012,25,31.4,28.0,79,0.0,2.5,6,140,4,SE
03-08-2012,26,32.1,28.8,74,0.0,3.6,7,140,4,SE
04-08-2012,25,31.4,27.1,86,0.0,3.0,8,150,4,SE
05-08-2012,25,30.5,26.1,88,0.0,2.8,6,230,4,S 
06-08-2012,24,29.3,26.1,87,0.0,2.2,8,210,5,SW
07-08-2012,23,31.0,27.5,86,0.0,2.6,6,190,4,SE
08-08-2012,24,31.5,27.3,79,0.0,4.6,7,140,4,SE
09-08-2012,25,31.6,27.8,76,0.0,6.6,8,150,4,SE
10-08-2012,24,32.1,28.6,75,0.0,7.0,8,140,4,SE
11-08-2012,26,32.0,28.3,82,0.0,6.7,6,160,3,SE
12-08-2012,27,31.9,28.3,80,0.0,3.0,8,130,4,SE
13-08-2012,26,31.8,28.3,78,0.0,3.4,7,140,4,SE
14-08-2012,25,32.6,27.8,80,0.0,5.8,6,150,4,SE
15-08-2012,25,32.2,27.8,80,0.0,6.4,7,150,5,SE
16-08-2012,25,31.9,28.4,78,0.0,5.8,8,130,5,SE
17-08-2012,25,30.4,26.8,86,0.0,6.2,7,150,4,SE
18-08-2012,23,31.4,26.6,86,0.0,1.0,8,140,4,SE
19-08-2012,25,31.2,27.7,81,0.0,4.0,6,130,4,SE
20-08-2012,26,32.1,28.3,78,0.0,4.5,7,120,4,SE
21-08-2012,25,32.1,27.8,80,0.0,3.5,5,190,3,SE
22-08-2012,23,30.8,25.5,90,0.0,3.0,4,210,3,SE
23-08-2012,24,29.7,25.2,94,0.0,3.0,8,270,4,S 
24-08-2012,24,32.0,27.2,84,0.0,1.0,7,180,4,SE
25-08-2012,23,30.2,27.9,82,0.0,4.3,4,130,3,SE
26-08-2012,26,30.8,28.0,82,0.0,1.0,5,150,3,SE
27-08-2012,25,30.5,25.5,93,0.0,1.3,8,180,4,S 
28-08-2012,24,30.5,26.0,89,0.0,0.9,5,230,3,W 
29-08-2012,24,29.8,27.3,86,0.0,1.1,6,160,5,S 
30-08-2012,25,29.9,26.1,89,0.0,0.2,6,180,4,SE
31-08-2012,24,30.0,26.2,90,0.0,0.6,10,300,4,SE
