Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-03-2012,26,32.2,27.5,82,20.6,6.2,5,30,3,N 
02-03-2012,23,29.2,24.6,93,0.0,3.1,4,20,3,NE
03-03-2012,23,30.4,25.8,89,0.0,0.8,3,270,3,W 
04-03-2012,24,31.5,27.6,85,0.0,1.5,8,50,4,NE
05-03-2012,25,28.0,25.4,92,0.0,3.1,8,270,4,NE
06-03-2012,22,31.6,26.6,85,0.0,0.0,5,50,4,NE
07-03-2012,24,29.8,26.3,90,3.5,5.0,5,210,3,W 
08-03-2012,23,31.4,26.7,80,4.6,1.0,9,290,4,W 
09-03-2012,23,28.4,26.1,82,0.0,2.3,4,40,3,NE
10-03-2012,23,31.5,27.3,85,0.0,0.0,8,40,3,N 
11-03-2012,25,30.8,27.3,85,0.2,2.1,9,50,5,NE
12-03-2012,24,27.8,26.2,84,0.0,2.5,8,50,4,N 
13-03-2012,23,29.6,27.0,80,77.6,0.0,8,50,4,N 
14-03-2012,23,27.4,23.8,96,0.0,1.2,2,300,2,NW
15-03-2012,22,30.4,26.7,83,0.0,0.0,6,10,4,N 
16-03-2012,24,31.7,27.7,82,0.0,1.5,9,60,5,NE
17-03-2012,25,31.3,27.7,79,0.0,6.4,7,70,4,NE
18-03-2012,25,31.2,27.1,85,0.0,3.6,8,60,4,NE
19-03-2012,22,29.7,27.1,85,0.0,3.0,5,70,3,NE
20-03-2012,25,30.3,27.2,86,0.0,0.2,5,30,3,NE
21-03-2012,25,32.8,27.6,83,0.0,0.4,5,70,3,NE
22-03-2012,25,31.1,27.5,85,0.0,3.8,4,50,3,E 
23-03-2012,24,31.8,27.5,82,0.0,2.6,6,70,3,E 
24-03-2012,24,31.8,27.0,84,0.0,5.0,4,160,3,NW
25-03-2012,24,31.5,27.1,84,0.0,3.2,9,70,5,NE
26-03-2012,24,31.1,27.2,83,0.0,3.9,6,40,4,NE
27-03-2012,25,30.5,27.4,84,0.0,5.3,6,60,4,NE
28-03-2012,25,31.5,27.2,81,0.0,1.9,5,70,3,N 
29-03-2012,25,31.5,27.4,85,0.0,3.6,6,70,4,N 
30-03-2012,25,31.1,27.4,82,5.6,5.1,8,280,3,W 
31-03-2012,23,29.7,25.6,85,0.0,3.1,8,300,4,NW
