Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-09-2012,22,31.4,28.3,80,0.0,0.8,6,150,4,SE
02-09-2012,26,32.5,28.9,76,0.0,5.0,8,160,5,SE
03-09-2012,25,31.8,28.8,77,0.0,6.2,9,140,5,SE
04-09-2012,27,31.8,28.6,80,0.0,6.0,8,140,5,SE
05-09-2012,24,28.6,25.3,90,0.0,5.8,9,210,5,SW
06-09-2012,23,30.0,26.1,87,0.0,0.0,8,180,4,SW
07-09-2012,24,31.6,27.9,81,0.0,0.6,6,150,3,SE
08-09-2012,25,32.3,27.8,84,0.2,2.4,4,130,3,SE
09-09-2012,24,31.5,24.8,92,0.0,2.3,8,250,3,SE
10-09-2012,23,28.0,26.0,90,0.0,1.6,6,240,4,W 
11-09-2012,25,30.4,25.6,93,0.0,0.5,9,220,4,SW
12-09-2012,24,31.6,27.2,83,0.0,2.4,8,200,5,SW
13-09-2012,25,30.9,27.2,79,0.0,5.0,8,210,5,SW
14-09-2012,24,31.3,27.5,80,0.0,4.6,5,170,4,SW
15-09-2012,24,31.5,27.5,84,0.0,2.2,6,130,4,SE
16-09-2012,25,32.1,28.4,82,0.0,2.0,8,190,5,S 
17-09-2012,26,32.2,28.8,82,0.0,3.4,7,130,3,SE
18-09-2012,25,33.2,28.6,81,0.0,1.4,5,170,3,SE
19-09-2012,26,32.6,27.6,87,0.0,6.4,5,140,3,SE
20-09-2012,25,32.3,28.2,80,0.0,2.2,8,200,4,E 
21-09-2012,25,32.4,27.7,82,0.0,3.5,6,130,4,S 
22-09-2012,25,31.2,26.8,88,0.0,2.0,4,300,3,NE
23-09-2012,24,32.2,27.6,83,0.0,2.3,5,210,4,SW
24-09-2012,24,32.2,27.4,83,0.0,4.2,6,180,4,SW
25-09-2012,25,30.9,27.7,81,5.6,4.6,7,170,4,S 
26-09-2012,24,28.0,25.9,88,0.0,3.8,5,320,3,NW
27-09-2012,24,32.4,27.6,85,0.0,0.0,5,200,4,SW
28-09-2012,23,32.2,27.4,81,0.0,3.2,4,190,3,S 
29-09-2012,24,31.6,26.9,89,0.0,5.0,5,100,3,E 
30-09-2012,25,32.0,28.0,85,0.0,4.6,8,130,5,SE
