Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-11-2020,23.9,32.1,28.3,79,1.8,6.1,7,290,3,W 
02-11-2020,24.9,32,27.5,82,8888,7.9,6,30,2,C 
03-11-2020,24.4,29.6,27.3,88,0,5.2,6,210,2,C 
04-11-2020,22,27.6,25.1,91,35.5,0,3,350,1,N 
05-11-2020,22.3,31,27.3,82,1.7,0.2,3,40,1,E 
06-11-2020,23,32.1,27.8,84,1.9,5.1,3,130,2,E 
07-11-2020,24.4,31.2,25.9,92,8888,6.7,5,270,1,C 
08-11-2020,22.4,30.2,26.5,86,48.1,0.8,5,300,2,W 
09-11-2020,22.5,29.4,26.3,91,27.5,1.5,4,20,2,W 
10-11-2020,23.2,29.8,26.2,90,19.9,0.3,4,50,1,C 
11-11-2020,,31.8,28.3,82,1.5,2.4,5,130,2,SE
12-11-2020,,32.2,28.9,80,0,5.5,7,80,3,E 
13-11-2020,24.8,32.2,28.1,84,8888,10.4,6,40,3,N 
14-11-2020,25.7,31.2,28.7,82,11.3,7.3,5,40,3,NE
15-11-2020,24.1,30.5,26.9,88,8.3,1.8,8,110,2,N 
16-11-2020,,37.5,27.7,85,20.2,2.6,7,10,3,N 
17-11-2020,23.7,,26.4,92,17,9.1,5,50,1,C 
18-11-2020,23.5,31.5,28.3,82,1.9,2.6,3,50,2,NE
19-11-2020,23.4,31.2,27.6,84,27.2,8.8,5,60,2,C 
20-11-2020,23,31.8,27.7,86,8.9,3,5,50,2,C 
21-11-2020,24.2,31.4,27.1,88,0.1,5.8,4,340,2,NW
22-11-2020,,31.5,26.7,86,37.7,3.5,7,40,2,NW
23-11-2020,23.5,29.2,25.8,90,8,2.3,4,230,2,W 
24-11-2020,23.7,29.1,26.5,85,6.3,0,4,340,2,NW
25-11-2020,24.1,29.6,26.6,87,0,1.6,4,350,2,N 
26-11-2020,25.2,27.9,26.2,92,2.6,0.7,3,40,1,C 
27-11-2020,24.9,29.5,26.7,89,6.4,0,4,60,2,NE
28-11-2020,25.2,30.4,26.4,88,8888,0,5,360,1,C 
29-11-2020,24.2,30.2,27.3,83,3.7,0,4,30,2,N 
30-11-2020,25.4,31,27.5,85,0,1.8,4,40,1,C 
