Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-11-2021,25.0,28.9,26.1,92,4.6,6.1,4,270,1,C 
02-11-2021,24.3,31.5,26.5,87,2.6,0.3,4,350,2,N 
03-11-2021,24.5,30.2,26.7,88,6.2,4.9,6,110,1,C 
04-11-2021,24.6,32.1,27.5,82,13.2,2.3,4,80,1,C 
05-11-2021,24.7,30.5,26.3,90,13.2,2.7,6,40,2,C 
06-11-2021,24.0,30.1,27.8,87,20.0,3.2,3,20,1,C 
07-11-2021,24.0,29.7,26.4,92,8.1,2.3,6,240,2,C 
08-11-2021,24.4,28.7,26.6,92,12.7,1.3,4,200,1,C 
09-11-2021,25.2,31.4,27.0,87,10.1,0.0,6,50,2,N 
10-11-2021,24.7,28.0,25.5,91,4.4,5.5,5,300,3,W 
11-11-2021,24.2,31.0,27.1,84,14.1,0.0,6,280,3,W 
12-11-2021,23.7,31.4,27.9,80,27.4,3.4,6,250,2,C 
13-11-2021,23.3,28.8,25.9,90,4.9,4.6,5,200,2,S 
14-11-2021,23.5,31.6,27.9,84,1.8,0.3,4,340,1,C 
15-11-2021,25.4,30.4,26.0,92,1.8,2.8,6,60,2,C 
16-11-2021,23.7,32.0,28.5,80,13.8,1.4,4,90,2,E 
17-11-2021,25.2,31.4,27.6,86,0.0,3.6,6,240,2,C 
18-11-2021,25.0,31.5,27.0,83,10.3,5.7,5,210,2,C 
19-11-2021,24.6,32.1,28.4,81,10.3,3.2,6,250,2,C 
20-11-2021,23.5,30.0,26.8,87,33.2,4.2,3,230,1,C 
21-11-2021,23.5,32.6,26.8,88,0.3,0.4,5,260,2,N 
22-11-2021,24.3,31.9,27.9,85,47.5,5.8,4,320,1,C 
23-11-2021,24.6,32.4,26.6,90,0.9,4.3,7,230,2,C 
24-11-2021,24.5,27.5,25.8,90,5.5,4.2,4,220,1,C 
25-11-2021,24.1,29.8,28.0,80,14.1,0.0,5,70,2,N 
26-11-2021,25.1,32.0,28.4,76,14.1,5.8,4,310,2,W 
27-11-2021,25.6,31.5,27.8,79,0.3,5.4,5,40,1,C 
28-11-2021,24.6,31.8,28.1,80,0.3,0.8,5,280,2,C 
29-11-2021,25.2,32.4,28.5,74,0.3,1.7,6,270,3,W 
30-11-2021,23.8,33.6,29.0,73,4.9,9.3,4,270,2,C 
