Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-06-2022,26.9,32.1,28.8,85,0,6.8,4,260,1,C 
02-06-2022,25.9,29.3,27,92,12,3.6,5,300,2,C 
03-06-2022,25.2,30.2,28.1,86,4.4,1.3,3,240,1,SE
04-06-2022,25.2,32.7,28.3,84,7,1,5,280,2,C 
05-06-2022,24.2,32.3,27.2,86,2.4,5.8,5,210,2,C 
06-06-2022,24.9,31.8,27.7,84,0.9,5.7,4,150,2,S 
07-06-2022,25,29.2,26.6,88,0,6.8,3,100,1,C 
08-06-2022,24,33.3,27.2,85,9,0.5,5,50,2,SW
09-06-2022,23.2,30,27,89,53.1,8.1,4,150,2,C 
10-06-2022,24.6,32.3,27.8,82,0,0,4,200,2,SW
11-06-2022,25.1,30.6,26.5,88,8888,6.2,5,260,2,W 
12-06-2022,24.4,29.2,26.5,88,42.7,3.9,4,290,2,C 
13-06-2022,24.8,31.1,27.2,88,1.3,0,3,290,1,E 
14-06-2022,25,31.4,28.3,80,0.2,2.9,5,200,2,C 
15-06-2022,25.4,31.2,27,86,1.1,5.7,5,210,2,SW
16-06-2022,24.7,29.4,24.5,94,6.5,5.9,4,250,2,S 
17-06-2022,23.2,30.3,27.2,85,123.1,1.8,3,130,1,SE
18-06-2022,25,31,27.3,85,0,0.2,4,350,1,C 
19-06-2022,24.6,30.6,26.7,90,1.7,0.8,5,220,1,C 
20-06-2022,24.4,28.2,25.5,93,3.2,2.7,5,250,2,C 
21-06-2022,23,28.6,25.5,94,33.4,0,5,230,2,S 
22-06-2022,23.9,29.8,26.2,88,12.5,0.4,6,160,2,SW
23-06-2022,24.3,31,26.4,90,8888,1.5,6,230,2,S 
24-06-2022,24.2,30.6,26.8,84,38.8,4.8,4,190,2,S 
25-06-2022,24.4,28.1,26.1,90,0,4.6,6,270,2,C 
26-06-2022,24.6,31.9,28,84,4,0.6,5,130,2,S 
27-06-2022,24.9,31.8,27.6,85,,5.7,5,200,2,C 
28-06-2022,24.8,30.6,27,88,0,6.1,4,10,2,S 
29-06-2022,24.2,31.9,27.9,84,0.9,3,7,250,4,SW
30-06-2022,23.4,28.8,26.1,88,10.4,6.2,4,210,3,S 
