Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-09-2022,24.8,32.2,27.3,84,0,4.1,5,220,1,C 
02-09-2022,24.9,29.7,25.7,91,8888,8,5,240,2,SW
03-09-2022,24.1,31.4,27.7,82,17.7,2.2,6,230,3,SW
04-09-2022,25,,27.1,89,8888,4.9,3,180,2,C 
05-09-2022,24.4,31.4,26.6,89,7.3,0.9,4,130,2,C 
06-09-2022,24.6,31.9,27.6,83,7.1,3,5,270,2,SE
07-09-2022,22.9,29,25.3,90,6.8,6.8,5,230,2,SW
08-09-2022,23.6,31.3,27.9,82,16.7,0.7,4,140,1,C 
09-09-2022,24.6,30.9,25.6,92,3.1,0.5,3,140,1,SE
10-09-2022,23.8,31,28.2,81,33.8,2,5,200,3,S 
11-09-2022,25.6,31.4,27,83,,6.4,4,170,1,C 
12-09-2022,24.2,32.5,28.2,77,0.9,2,3,270,1,S 
13-09-2022,25,30.2,25.8,89,8888,7.4,5,210,2,SW
14-09-2022,,27.1,25.6,87,22.6,2.2,7,140,3,SE
15-09-2022,,31.4,27.2,84,8.5,1.3,4,190,1,C 
16-09-2022,24.8,32,27.9,82,,3.7,4,170,2,S 
17-09-2022,25.2,31.3,27.2,88,,4.7,5,190,2,S 
18-09-2022,24.8,28,24.6,95,11.2,2.3,5,240,2,C 
19-09-2022,22.9,30.4,27.1,85,34.8,0,4,200,2,SW
20-09-2022,23.5,29,26.7,88,0,0.7,3,200,1,C 
21-09-2022,24.6,32,28.4,80,0,0,6,210,2,S 
22-09-2022,24,28.9,25.7,86,8888,8,5,240,2,SW
23-09-2022,23.5,32.4,28,81,4.8,0.1,4,120,2,C 
24-09-2022,25,30.9,27.2,84,0,3.3,5,220,2,S 
25-09-2022,23.4,30,26.7,86,33.7,4.5,5,240,2,S 
26-09-2022,23.6,31,27.4,84,17.2,2.6,5,180,2,S 
27-09-2022,24.6,31.7,27.5,84,0,0.1,5,210,2,C 
28-09-2022,24.2,31.3,28.1,81,8888,2.2,4,200,2,C 
29-09-2022,,30.9,27.6,82,1,5,5,180,1,C 
30-09-2022,25.2,32,28,84,0,,4,110,1,C 
