Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-04-2022,24.4,34.1,29.5,76,8888,3,4,300,2,C 
02-04-2022,25.7,31.4,27.8,84,0,8.1,4,250,1,C 
03-04-2022,25.4,31.2,26.8,86,2,2.8,4,60,2,C 
04-04-2022,24,32.6,28.9,75,2,2.5,3,160,2,C 
05-04-2022,24.9,31.3,27.8,82,0,5.7,6,50,2,NE
06-04-2022,24.8,32.8,28.2,78,8888,2.6,6,50,2,N 
07-04-2022,24.2,28.9,25.8,90,9.2,7.5,4,240,1,C 
08-04-2022,23.2,32.6,27.9,79,36.8,0,5,40,3,N 
09-04-2022,22.6,28.9,25.9,89,31.5,3.9,4,240,1,C 
10-04-2022,22.9,31.7,27.3,85,3.8,0.3,5,60,1,C 
11-04-2022,23,32,26.9,87,0,5,5,270,1,C 
12-04-2022,24.6,31.4,27.9,84,16.3,4.2,3,130,1,C 
13-04-2022,24.8,30.6,26.4,88,7.5,,3,240,2,SW
14-04-2022,24.1,32.5,28.7,80,61,2.6,4,220,2,S 
15-04-2022,24.9,31.3,27.3,85,8888,7.8,5,280,2,W 
16-04-2022,23.3,32.2,28.2,83,34.8,3.3,3,70,2,E 
17-04-2022,25.1,33,28.5,82,1,3.7,5,40,3,E 
18-04-2022,23.4,31.8,27.2,86,50.7,7.1,6,50,2,C 
19-04-2022,24.6,32.3,27.9,84,0.9,1.7,4,60,2,C 
20-04-2022,25.4,30.9,28.3,83,0.2,4.5,5,60,2,W 
21-04-2022,24.8,28.8,25.9,90,,2,4,250,1,C 
22-04-2022,24.2,32.4,28.9,80,12.5,0,8,70,4,NE
23-04-2022,24.7,32.8,29.5,76,0,8.7,5,50,2,C 
24-04-2022,26,32.8,28.6,81,2.5,8.9,5,90,2,SE
25-04-2022,25.6,32.7,27.8,85,8888,4.5,4,140,1,C 
26-04-2022,25.2,31.6,28.5,84,2.1,6.7,3,100,1,C 
27-04-2022,25.5,31.7,27.1,92,,2.4,5,70,2,C 
28-04-2022,25.6,33,28.4,84,8.5,1.2,4,110,2,C 
29-04-2022,25.6,32,28.1,85,0,5.4,4,170,2,S 
30-04-2022,,33,28.9,80,10.9,6,4,210,2,C 
