Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-07-2022,24.3,31.7,28.2,82,0.3,0,6,200,2,S 
02-07-2022,,31.9,28.3,78,,7.2,6,200,2,S 
03-07-2022,24.7,32,27.9,82,2.4,3.5,5,210,2,C 
04-07-2022,25,32.5,28.2,86,,4.9,4,140,2,SE
05-07-2022,25.6,31.6,25.6,94,0,6.1,5,270,2,S 
06-07-2022,23.5,30.8,28.2,85,34.1,2.8,4,190,2,S 
07-07-2022,26,32.8,28.9,79,,0.1,6,190,3,S 
08-07-2022,,30.7,27,83,14.8,9.9,7,210,3,S 
09-07-2022,24.5,,28.7,82,,3,7,200,2,S 
10-07-2022,25.5,30,27.4,84,,5.1,6,200,2,S 
11-07-2022,24.1,31.4,27.3,84,0,3.3,5,210,2,C 
12-07-2022,24.6,31.6,27.8,81,,1.8,6,190,2,C 
13-07-2022,25.4,30.6,27.7,86,,6.2,5,220,2,S 
14-07-2022,25.6,31.8,28.8,84,8888,0.2,4,140,2,S 
15-07-2022,26.5,32.4,28.8,85,3.2,2.8,6,190,3,S 
16-07-2022,26.6,32.6,29.2,78,0,5.3,7,200,4,S 
17-07-2022,27.2,32.8,29.5,80,0,10.4,6,130,3,SE
18-07-2022,26.9,32.5,29.3,83,,9.6,5,130,3,SE
19-07-2022,26.9,32.9,29.4,82,,5.4,6,140,4,SE
20-07-2022,27.4,30.6,28.3,80,,10.5,6,220,2,C 
21-07-2022,23.2,31.8,27.7,88,4.6,3,6,160,2,C 
22-07-2022,25.6,31.1,28,83,8888,6.6,5,140,2,C 
23-07-2022,25.3,31.6,27.8,87,,2.3,4,50,1,C 
24-07-2022,25.6,30.5,26.9,89,,5,6,60,2,W 
25-07-2022,24.2,30.1,26.1,89,22.9,4,6,210,2,C 
26-07-2022,23.2,,25.9,90,44.2,3.5,4,170,2,S 
27-07-2022,23.2,32.5,28.1,83,0.6,0.3,6,130,3,SE
28-07-2022,25.4,32.2,29.2,83,12.5,6.8,7,150,3,SE
29-07-2022,,32.9,28.1,84,3.7,7.4,8,240,3,S 
30-07-2022,23.8,31.7,28.2,82,6.8,5.7,7,210,4,S 
31-07-2022,26,32.2,28.9,78,8888,7.8,6,160,3,E 
