Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-01-2022,23.2,29.5,25.9,90,50.6,3.3,5,50,2,NE
02-01-2022,23.6,27.2,24.3,97,55.8,1.4,4,280,2,W 
03-01-2022,,30.7,26.4,84,11.8,0,4,280,2,NW
04-01-2022,,30.2,26.7,84,8888,4,5,350,3,N 
05-01-2022,24.9,31.5,27.6,81,0,3.8,5,90,3,N 
06-01-2022,25.6,32.4,27.9,78,,6.6,7,60,4,N 
07-01-2022,25.5,31.2,27.9,81,0,8.7,7,50,4,NE
08-01-2022,26,31.4,27.9,82,,8.4,8,50,4,N 
09-01-2022,26,31.7,28,80,,4.6,8,50,5,N 
10-01-2022,25.8,31.8,27.8,82,8888,9.2,7,30,4,N 
11-01-2022,25.1,30.7,27.2,82,0,7.6,7,40,4,N 
12-01-2022,25.1,31.8,27.9,75,,2.2,7,40,5,N 
13-01-2022,24.8,,27.2,76,,7.6,7,40,4,N 
14-01-2022,25.1,31,27.2,78,,9.6,8,10,4,N 
15-01-2022,25.4,31.8,27.9,76,0,6.9,8,50,5,NE
16-01-2022,25.6,32,28.1,78,0,8.6,8,40,5,NE
17-01-2022,26.1,31.2,27.9,80,0,7,9,50,5,NE
18-01-2022,25.7,31.2,27.9,73,3.6,3.7,8,30,4,N 
19-01-2022,25.6,30.2,27.3,78,0,9.3,8,10,4,N 
20-01-2022,25.4,30.2,27.2,78,6.1,4.9,7,60,4,NE
21-01-2022,25.2,31.4,27.4,78,0,2.5,9,50,5,NE
22-01-2022,25.4,31.2,27.8,77,0,8.7,8,60,4,NE
23-01-2022,23.8,31.2,26.9,82,0,8.1,7,60,4,NE
24-01-2022,24.4,30.4,27.1,82,0,9.8,7,60,4,NE
25-01-2022,,31.5,27.5,79,,2.5,8,50,4,N 
26-01-2022,25.1,31.7,27.6,78,0,9.1,8,50,3,N 
27-01-2022,24,31.5,27.3,79,,7.6,7,40,3,N 
28-01-2022,24,31.9,27.3,79,0,8.3,8,40,4,NE
29-01-2022,,31.4,27.4,79,,9.5,8,60,4,NE
30-01-2022,25.1,31.4,27.4,80,0,8.9,8,50,4,NE
31-01-2022,22.5,31.9,27.5,82,0,8.1,7,50,4,NE
