Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-02-2022,24.8,31.8,28.1,77,,5.9,9,40,5,NE
02-02-2022,24.7,31.6,28.2,77,,7,7,50,4,NE
03-02-2022,25.2,31.8,28.5,79,,8.5,8,50,6,NE
04-02-2022,25.2,31.7,28.6,77,15.7,8.9,9,50,6,NE
05-02-2022,25.9,31.2,27.8,81,0.1,7.9,9,60,5,NE
06-02-2022,23.2,28.8,25.5,93,58,8.2,4,330,2,NW
07-02-2022,23.8,29.4,26.1,87,37.4,6,5,360,3,N 
08-02-2022,,29.4,26.5,85,0.8,0,5,50,2,N 
09-02-2022,25,29.4,26.2,88,1.8,0,5,70,2,C 
10-02-2022,23,27.1,24.1,93,76.8,3,4,270,2,NW
11-02-2022,23.2,29,25.4,89,7,0,5,30,2,N 
12-02-2022,,30.8,27.4,78,14.8,0,8,50,4,N 
13-02-2022,24.2,31.1,27.8,80,0,8.3,6,60,4,NE
14-02-2022,24.2,30.9,28,82,,5.9,6,50,4,NE
15-02-2022,24.7,31,28,84,,7,7,50,3,E 
16-02-2022,25.4,28.2,25.3,84,,4.9,8,250,2,C 
17-02-2022,22.5,,28.1,79,6.1,0.5,7,50,4,NE
18-02-2022,24.4,31.1,28.5,78,,6,6,60,4,NE
19-02-2022,25.8,32,27.8,82,,8.7,6,320,2,N 
20-02-2022,25.6,31.6,27.2,86,0.5,,8,10,3,N 
21-02-2022,,31.7,28.1,79,4.3,5.7,8,60,4,N 
22-02-2022,25.6,31.5,28,78,0,7.5,8,60,4,N 
23-02-2022,25.6,31,26.9,83,0,9.1,5,20,3,N 
24-02-2022,23.7,28.2,25.8,83,6.3,7.1,5,300,2,NW
25-02-2022,,31.9,27.7,79,11.7,0,5,300,2,C 
26-02-2022,25,28.5,26.4,87,1.7,9.5,5,60,3,NE
27-02-2022,24.8,30.7,28.1,80,0.1,0,7,50,5,NE
28-02-2022,26,31.4,28.2,79,8888,4.1,8,50,5,NE
