Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-06-2014,25.6,31.6,28.3,83,0.0,3.9,7,200,4,SE
02-06-2014,25.2,31.8,27.0,90,23.9,4.3,5,190,3,SE
03-06-2014,25.2,31.4,28.4,82,4.2,2.6,6,140,5,SE
04-06-2014,25.1,29.2,25.9,95,18.3,3.4,4,130,3,S 
05-06-2014,24.3,28.4,25.9,94,41.3,0.0,10,180,3,S 
06-06-2014,23.0,31.8,27.4,88,3.4,0.6,7,140,3,S 
07-06-2014,22.6,32.0,28.6,86,16.7,1.3,8,130,4,SE
08-06-2014,24.8,32.8,28.9,82,0.0,4.9,8,130,5,S 
09-06-2014,25.7,33.0,28.5,86,0.0,5.5,7,200,4,SE
10-06-2014,25.5,33.3,29.5,83,0.0,4.2,5,170,3,S 
11-06-2014,25.3,33.4,30.0,79,36.0,4.4,9,260,5,S 
12-06-2014,21.6,32.8,28.2,81,0.1,5.9,6,180,4,S 
13-06-2014,24.2,32.8,29.0,84,0.0,4.2,8,140,4,S 
14-06-2014,26.9,31.3,26.5,92,13.6,1.8,4,140,3,S 
15-06-2014,24.2,32.2,28.9,83,0.0,0.6,6,200,3,S 
16-06-2014,26.8,32.6,29.4,79,0.0,1.8,6,180,3,S 
17-06-2014,27.2,33.5,29.8,79,14.7,5.4,9,270,4,S 
18-06-2014,23.2,31.9,27.1,84,4.4,5.0,7,230,4,S 
19-06-2014,23.2,33.0,27.9,79,0.0,5.4,8,210,4,S 
20-06-2014,24.5,32.9,29.6,81,0.0,5.0,7,190,4,SE
21-06-2014,26.8,34.0,30.2,76,0.0,5.4,6,190,3,S 
22-06-2014,27.0,31.8,29.0,83,0.0,6.6,6,190,4,S 
23-06-2014,25.0,33.4,29.1,78,0.0,1.8,6,190,4,S 
24-06-2014,25.8,32.6,29.2,82,2.9,5.4,5,200,3,SE
25-06-2014,25.3,30.2,28.2,81,11.5,3.8,6,280,3,SE
26-06-2014,23.5,32.0,28.7,82,11.5,1.8,7,180,3,S 
27-06-2014,25.4,29.4,26.5,85,0.2,4.1,9,250,3,W 
28-06-2014,24.2,32.2,27.9,81,0.0,0.0,5,170,4,S 
29-06-2014,24.8,32.5,28.2,81,0.0,3.0,7,190,4,S 
30-06-2014,24.7,30.6,26.2,88,3.7,4.5,7,190,3,S 
