Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-05-2014,24.8,30.4,27.9,82,0.0,2.0,5,220,3,SW
02-05-2014,24.8,31.4,27.9,87,33.5,0.6,4,180,3,E 
03-05-2014,26.0,32.8,29.1,82,0.0,4.2,6,160,3,SE
04-05-2014,25.6,32.6,28.8,78,0.0,4.4,6,40,5,E 
05-05-2014,25.4,33.0,28.1,85,0.0,5.9,6,60,4,E 
06-05-2014,26.2,33.1,29.6,78,1.3,5.7,4,130,3,SE
07-05-2014,25.6,32.8,27.5,89,1.3,4.9,5,180,2,N 
08-05-2014,24.8,31.8,26.7,90,28.3,2.7,9,180,2,W 
09-05-2014,23.0,31.8,27.8,88,1.8,2.2,5,120,4,S 
10-05-2014,25.3,32.2,29.0,81,8.0,1.2,4,120,3,S 
11-05-2014,25.5,33.1,28.9,84,0.0,5.3,7,180,3,SE
12-05-2014,25.4,33.0,26.6,94,9.9,5.3,6,240,2,SE
13-05-2014,24.2,31.8,27.8,88,7.7,2.0,4,210,2,E 
14-05-2014,25.0,30.2,26.8,93,16.5,3.4,9,260,4,SW
15-05-2014,24.2,33.0,28.8,78,0.0,1.4,6,170,4,S 
16-05-2014,24.0,31.5,28.4,84,5.5,6.6,7,190,3,S 
17-05-2014,23.9,30.8,28.0,83,2.0,3.0,6,190,4,S 
18-05-2014,23.8,28.8,25.6,95,37.5,1.5,3,220,2,W 
19-05-2014,24.4,30.1,27.3,88,6.9,0.2,5,190,4,S 
20-05-2014,24.0,31.2,26.0,95,17.5,1.4,5,200,3,SE
21-05-2014,24.6,31.8,27.1,90,0.0,1.8,7,170,2,NW
22-05-2014,24.6,32.4,27.8,86,0.0,1.0,6,200,4,S 
23-05-2014,24.4,30.0,25.9,93,4.6,2.9,6,280,3,SE
24-05-2014,24.0,32.2,27.0,90,0.0,0.6,5,70,4,SE
25-05-2014,23.7,32.2,27.4,89,2.8,4.8,5,120,3,SE
26-05-2014,25.2,31.8,27.9,88,0.0,5.4,5,60,3,SE
27-05-2014,25.1,29.4,27.4,89,47.0,2.9,6,270,3,SE
28-05-2014,23.8,32.6,28.1,86,0.0,0.6,7,90,3,SE
29-05-2014,24.0,31.9,28.2,86,3.8,5.8,5,140,3,SE
30-05-2014,24.5,31.4,27.0,90,22.7,3.6,5,250,3,W 
31-05-2014,24.2,31.4,28.1,86,4.8,2.2,8,200,5,N 
