Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-12-2014,22.0,30.2,25.3,87,0.6,2.7,3,270,2,SW
02-12-2014,23.4,31.4,27.5,83,0.0,0.0,5,310,3,SW
03-12-2014,23.4,32.4,28.1,80,0.4,0.0,3,360,2,E 
04-12-2014,23.4,30.4,24.4,91,16.1,1.4,5,240,3,SW
05-12-2014,22.6,31.6,27.2,83,0.0,0.0,4,80,3,E 
06-12-2014,24.1,29.8,26.1,91,5.3,2.5,7,280,3,N 
07-12-2014,23.5,32.0,27.4,84,16.1,1.0,7,60,3,N 
08-12-2014,24.2,29.2,26.8,86,16.1,3.0,3,330,2,NW
09-12-2014,25.4,31.2,27.7,80,0.0,0.3,7,40,3,N 
10-12-2014,25.6,31.7,28.4,74,0.0,2.6,9,40,5,N 
11-12-2014,26.6,31.7,28.0,77,1.5,3.4,9,50,4,N 
12-12-2014,25.2,31.6,28.4,77,1.4,4.4,9,40,4,N 
13-12-2014,26.5,32.2,28.8,76,0.0,5.0,9,60,5,NE
14-12-2014,26.0,32.0,28.7,77,0.0,5.3,9,40,5,N 
15-12-2014,26.2,30.0,27.5,82,0.0,5.8,7,30,4,N 
16-12-2014,25.0,28.7,26.6,89,1.2,1.9,4,330,3,N 
17-12-2014,24.8,29.6,26.5,88,1.2,0.0,6,70,3,N 
18-12-2014,25.5,31.6,28.1,82,1.2,0.6,8,40,4,N 
19-12-2014,25.6,28.8,25.1,94,116.7,5.4,6,240,3,N 
20-12-2014,22.2,31.0,26.8,88,5.3,0.0,6,30,3,NW
21-12-2014,23.4,31.4,27.2,87,10.5,3.8,8,40,4,N 
22-12-2014,24.6,29.6,26.4,88,1.4,2.9,5,50,3,N 
23-12-2014,24.2,27.8,26.4,88,4.5,2.9,3,360,3,W 
24-12-2014,24.8,30.6,27.2,86,0.0,0.6,7,30,3,NW
25-12-2014,24.9,31.1,27.8,82,19.0,3.0,5,200,3,SW
26-12-2014,24.2,29.7,25.6,92,47.6,4.6,4,280,3,NW
27-12-2014,24.0,30.0,26.3,90,45.1,0.3,8,50,3,N 
28-12-2014,24.0,28.4,25.8,91,2.6,1.0,4,360,3,N 
29-12-2014,23.9,28.2,25.4,85,2.0,0.0,6,300,4,NW
30-12-2014,23.4,27.4,25.9,84,2.0,0.0,7,280,4,N 
31-12-2014,23.4,29.3,26.8,83,0.0,0.0,6,20,4,N 
