Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-08-2011,25,32.3,28.6,76,2.1,6.6,7,180,4,S 
02-08-2011,26,32.4,27.9,81,2.1,6.3,6,180,3,S 
03-08-2011,26,32.4,28.6,82,2.1,4.2,7,180,3,S 
04-08-2011,23,27.5,25.6,91,36.1,0.0,3,225,1,SE
05-08-2011,23,31.7,26.8,82,36.1,8.0,6,180,2,SW
06-08-2011,24,31.8,26.9,89,91.4,5.2,6,135,2,S 
07-08-2011,23,28.8,26.3,90,23.8,0.9,16,225,2,NE
08-08-2011,24,30.0,26.6,87,23.8,4.8,5,180,2,S 
09-08-2011,26,30.6,27.5,85,1.8,5.3,7,135,4,SE
10-08-2011,24,31.8,28.5,80,1.8,7.8,8,135,2,S 
11-08-2011,24,31.6,26.9,82,1.8,7.6,6,135,2,SE
12-08-2011,25,32.2,28.4,81,1.8,6.8,7,90,2,E 
13-08-2011,25,31.8,27.2,82,1.8,6.6,6,180,2,SE
14-08-2011,25,32.6,28.0,81,2.7,5.0,5,180,2,E 
15-08-2011,23,30.4,25.2,94,29.0,1.9,5,135,0,W 
16-08-2011,24,31.8,27.1,84,1.0,6.7,6,135,2,SE
17-08-2011,24,31.3,26.4,81,1.0,4.7,6,135,2,SE
18-08-2011,24,32.2,27.6,80,1.0,6.3,8,135,2,S 
19-08-2011,25,32.1,28.6,80,1.0,5.9,6,135,3,SE
20-08-2011,25,31.0,27.9,79,1.0,3.1,4,90,2,E 
21-08-2011,25,31.8,27.5,82,1.0,3.9,6,135,3,SE
22-08-2011,25,32.2,27.7,80,1.0,6.6,8,135,3,S 
23-08-2011,25,32.7,27.1,85,37.8,4.4,5,135,2,W 
24-08-2011,25,31.6,28.3,80,37.8,6.5,7,135,4,SE
25-08-2011,23,31.6,27.4,85,33.5,6.3,10,180,4,SW
26-08-2011,25,29.1,28.1,91,0.8,0.9,3,180,1,NW
27-08-2011,23,29.4,25.2,94,14.8,0.2,6,225,2,W 
28-08-2011,25,31.0,26.8,87,14.8,2.4,6,135,2,SE
29-08-2011,24,28.6,25.4,93,1.3,0.2,4,270,1,NW
30-08-2011,22,30.0,26.1,91,15.4,0.0,11,90,1,S 
31-08-2011,25,31.6,27.5,84,15.4,5.2,7,135,2,SE
