Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-11-2011,25,31.8,27.5,85,0.0,5.3,7,360,2,NE
02-11-2011,25,30.5,26.5,90,2.1,3.4,8,360,1,NE
03-11-2011,25,28.0,26.3,88,2.3,0.0,7,360,1,W 
04-11-2011,24,28.2,25.7,85,2.2,0.0,4,270,1,W 
05-11-2011,22,31.4,27.9,80,34.0,2.4,15,225,2,W 
06-11-2011,23,29.2,25.7,89,0.4,0.0,3,225,0,SW
07-11-2011,22,31.5,28.0,80,163.3,6.8,7,315,3,S 
08-11-2011,23,29.9,26.0,86,20.5,0.5,5,270,1,NW
09-11-2011,24,31.9,27.9,79,0.0,6.5,5,270,2,W 
10-11-2011,25,30.7,27.2,85,0.2,3.1,6,45,2,NE
11-11-2011,25,31.2,27.7,81,0.0,4.3,7,90,3,E 
12-11-2011,24,29.8,26.4,89,1.8,0.8,4,360,2,W 
13-11-2011,24,31.2,27.0,85,0.5,6.0,6,90,2,NE
14-11-2011,24,31.3,26.0,83,17.7,2.7,4,315,1,W 
15-11-2011,25,31.2,27.4,83,17.7,6.5,3,360,2,NW
16-11-2011,25,31.8,27.4,81,0.0,5.5,5,315,2,NW
17-11-2011,25,31.2,27.9,80,0.0,5.9,8,360,3,N 
18-11-2011,24,29.0,26.0,90,6.7,0.1,5,360,0,S 
19-11-2011,24,31.6,28.0,80,0.0,8.0,8,45,3,NE
20-11-2011,22,31.4,27.5,82,0.0,6.6,7,45,2,NE
21-11-2011,25,30.8,27.1,84,0.0,3.3,7,45,2,NE
22-11-2011,24,31.2,27.6,83,69.1,7.1,9,360,3,E 
23-11-2011,25,29.3,26.3,90,0.3,0.0,5,45,0,NE
24-11-2011,24,29.8,26.5,90,46.9,4.5,5,45,2,NE
25-11-2011,24,30.1,27.3,88,2.3,3.7,6,45,3,NE
26-11-2011,25,31.1,28.1,83,21.3,5.6,8,45,3,E 
27-11-2011,25,30.8,27.8,88,0.0,5.0,5,360,1,NE
28-11-2011,25,32.8,27.5,83,0.7,5.5,6,315,1,NE
29-11-2011,25,30.6,27.4,84,0.0,4.6,6,45,2,E 
30-11-2011,25,30.7,27.8,84,3.1,3.8,8,45,3,NE
