Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-10-2016,24.9,30.3,26.7,86,8888,6.7,6,250,1,N 
02-10-2016,25.2,32.8,29,76,1.2,1.3,6,270,2,SW
03-10-2016,22.8,31.6,27.1,82,7.4,7.9,6,220,2,N 
04-10-2016,23.4,33.2,28.7,78,3.3,2.3,6,220,2,N 
05-10-2016,25.2,32.2,27.5,85,0,7.9,6,200,2,N 
06-10-2016,24.3,30.2,27.6,86,5.7,3,4,170,2,S 
07-10-2016,25.3,28.4,24.7,95,8888,0.2,7,290,2,N 
08-10-2016,23.6,32,27.9,79,21.6,0,4,230,2,N 
09-10-2016,23.2,31.9,27.4,84,3.7,3.2,8,270,2,N 
10-10-2016,23.5,33,28.7,79,6.7,3.8,8,290,2,N 
11-10-2016,24.4,33.5,30,72,0,8.2,7,300,4,W 
12-10-2016,27.3,33,29.3,77,0,9.7,15,230,3,W 
13-10-2016,26.4,31,28.1,81,0,6.2,7,260,3,W 
14-10-2016,24.9,31.1,28.1,80,8888,,6,260,2,N 
15-10-2016,25.7,33.6,28.9,75,0,3.2,8,280,2,W 
16-10-2016,23.2,31.9,27.6,86,26,6.8,6,240,2,SW
17-10-2016,23.4,30.4,27.8,84,3.6,2,4,220,1,N 
18-10-2016,,33.2,29.5,79,,0.3,8,10,4,S 
19-10-2016,23.2,,25.8,89,3.3,7.3,8,240,2,N 
20-10-2016,22.8,32.2,28.6,82,14.9,1.3,5,190,2,N 
21-10-2016,,32.7,29.2,79,0,5.8,4,120,2,N 
22-10-2016,,31.2,27.8,82,0,6.5,5,290,2,C 
23-10-2016,25.5,31.6,27.3,87,8888,2.4,6,280,1,C 
24-10-2016,25,30,26.7,88,2.3,0.2,5,260,1,N 
25-10-2016,25.2,31.4,25.7,91,1.2,0,4,180,1,N 
26-10-2016,23.2,31.7,27.4,83,55.9,3.4,3,230,2,N 
27-10-2016,24.8,29.2,26.3,88,0,5.4,7,320,1,C 
28-10-2016,24.2,31,26.7,88,8888,1.1,4,180,1,C 
29-10-2016,24.2,30.6,26.2,88,16.5,4,3,140,2,SW
30-10-2016,23.4,29.8,26.8,86,36.1,3.1,4,190,1,N 
31-10-2016,24.4,31,27.2,84,8888,0.1,8,250,2,SW
