Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-06-2016,26.6,32.8,27.5,86,0,8,5,310,1,N 
02-06-2016,24.4,31.3,28.2,86,22,4.5,4,200,1,S 
03-06-2016,26,33.2,27.6,87,8888,7.2,7,280,1,N 
04-06-2016,23.6,27.6,25.9,92,16.9,5.8,4,40,1,N 
05-06-2016,23.6,31.9,27.8,87,3.8,0,6,200,2,N 
06-06-2016,23.5,32.5,29.4,79,8888,2.2,5,120,2,SE
07-06-2016,26,32.8,29.2,80,0,,5,110,2,N 
08-06-2016,,31.6,27.4,86,0,8.6,7,190,2,N 
09-06-2016,25,32.8,28.3,81,5.6,6.7,4,150,1,N 
10-06-2016,25,31.2,27.9,85,0.1,6.8,6,200,2,N 
11-06-2016,25.4,31.4,26.2,92,,5.9,5,190,2,SW
12-06-2016,23.6,,27.9,85,43.4,2.8,6,200,2,S 
13-06-2016,25.2,32.6,28.4,81,0.9,,4,190,1,N 
14-06-2016,25.8,32,27.4,87,0,2.3,5,250,2,N 
15-06-2016,25.4,31.2,27.8,83,1.9,5.1,5,240,2,N 
16-06-2016,25.4,31.1,27.8,87,1.6,7.7,7,220,2,N 
17-06-2016,25.4,30.4,25.5,91,1,4.4,6,200,2,SW
18-06-2016,23.2,29.6,26.9,88,31.7,2.8,3,40,0,N 
19-06-2016,23.6,30,26.7,87,0.3,0,4,280,1,N 
20-06-2016,,32.4,28.4,79,,0,6,270,2,N 
21-06-2016,24.7,32,28.2,84,0,10.1,4,200,1,N 
22-06-2016,25.8,31.6,26.3,89,0,3.4,4,180,1,N 
23-06-2016,,32.8,28.5,84,3.8,,8,280,3,SE
24-06-2016,23.1,29.8,26,89,45.5,4.6,5,170,1,N 
25-06-2016,,32.1,28.4,81,1.6,0,8,150,3,S 
26-06-2016,25.4,31.3,28.8,82,,6.8,8,210,3,S 
27-06-2016,25.8,31.2,27.9,82,4,5.8,5,160,2,S 
28-06-2016,25.8,33,29.3,76,0,0.6,5,190,2,S 
29-06-2016,25.8,33.4,29.5,78,,0.6,5,170,2,SE
30-06-2016,26.2,32.7,29.6,80,0,8.5,4,120,2,E 
