Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-03-2016,26.8,32.6,28.8,75,0,10,8,50,5,N 
02-03-2016,26.3,31.9,28.4,76,8888,9.9,10,40,5,N 
03-03-2016,26.2,32.2,28.9,76,0,3.3,9,40,5,NE
04-03-2016,26.4,32.5,28.5,78,0,9.1,9,50,4,NE
05-03-2016,26.4,32,28.8,80,8888,5.1,9,60,4,NE
06-03-2016,26.7,32.2,29,79,0.3,6.1,8,130,5,N 
07-03-2016,26.7,31.4,27.9,84,,10.4,6,50,3,NE
08-03-2016,24.8,31.8,28.7,81,9.7,2.3,7,40,4,NE
09-03-2016,25.6,32.4,28.9,80,0,6.7,7,50,3,NE
10-03-2016,25.6,33.1,29.2,80,0,9.7,8,60,3,NE
11-03-2016,27.2,32.3,29.1,79,0,9.9,7,50,4,NE
12-03-2016,27,32.3,29.2,75,0,9.9,8,50,4,NE
13-03-2016,27,33.1,29.4,78,0,9.9,9,40,5,NE
14-03-2016,27,32.6,29.4,77,0,9.9,9,50,4,NE
15-03-2016,27,32.6,28.9,74,0,6.8,8,60,4,NE
16-03-2016,26.2,32,28.2,75,0,9.4,6,50,3,N 
17-03-2016,,32.2,28.8,74,0,9.4,9,70,4,E 
18-03-2016,26.2,31.8,28.8,73,0,10.5,7,60,4,NE
19-03-2016,26.2,32,29.1,73,,8.8,8,10,5,NE
20-03-2016,26.5,32.2,29.4,77,0,8,8,80,4,NE
21-03-2016,27.6,32.7,29.5,78,0,8.7,7,60,4,NE
22-03-2016,,33.2,28.5,80,0,6.1,6,270,2,N 
23-03-2016,25.8,33.6,29.4,78,0.2,4.2,5,50,3,NE
24-03-2016,26.1,32.2,29.1,75,0,2.4,8,50,4,NE
25-03-2016,25.9,32.6,29.4,71,0,5.7,7,60,4,NE
26-03-2016,26.5,32.1,29.6,72,0,4.7,7,50,5,NE
27-03-2016,27.7,33.4,29.8,70,0,4.7,10,60,6,NE
28-03-2016,28.2,33,29.6,72,0,6.6,11,40,7,NE
29-03-2016,27,32.7,29.5,72,,8.3,10,30,6,NE
30-03-2016,,32.5,29.5,72,0,9.2,9,50,5,N 
31-03-2016,27.4,27.4,29.6,73,0,8.1,8,50,5,NE
