Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-11-2010,25,31.8,28.4,77,3.4,7.1,6,270,3,W 
02-11-2010,24,30.8,27.6,88,0.7,1.2,5,180,3,SW
03-11-2010,24,32.9,28.6,84,8888,6,8,180,3,SW
04-11-2010,24,31.2,27.3,86,0,0.3,4,180,2,S 
05-11-2010,25,30.4,27.4,91,0.5,1.1,4,90,1,N 
06-11-2010,23,32.2,27.9,86,50.5,5.1,6,270,3,W 
07-11-2010,23,30.6,25.8,86,34.2,2.2,7,270,2,N 
08-11-2010,24,29.8,26.3,92,1.6,0.6,4,315,2,W 
09-11-2010,24,27.8,25.7,93,6.2,0,3,270,1,W 
10-11-2010,25,33.2,28.2,83,8888,7.2,4,270,2,W 
11-11-2010,25,28.8,26.4,92,23.3,0.2,3,360,1,N 
12-11-2010,25,31.6,27.2,84,0,4.9,6,270,3,NW
13-11-2010,25,32.4,28.3,81,0,6.3,5,315,2,SE
14-11-2010,24,29.8,26,94,11.9,0.8,6,360,1,SW
15-11-2010,24,28.9,26.2,91,3.8,1.3,6,45,2,E 
16-11-2010,24,31.8,27.6,84,4,4.6,5,45,2,NE
17-11-2010,24,30.6,25.7,94,7.5,3.8,7,135,1,SW
18-11-2010,24,30.2,26.3,90,8888,3.9,4,90,0,NE
19-11-2010,25,32.6,27.5,84,0,5,5,135,1,SE
20-11-2010,24,29.6,26.5,91,0.9,1.9,5,270,1,S 
21-11-2010,24,32.5,27.4,84,0,7.4,4,90,2,S 
22-11-2010,25,32.2,27.2,87,0,3.9,5,90,2,S 
23-11-2010,25,32.2,27.9,84,11,4.5,5,90,2,NE
24-11-2010,25,31,27.3,88,0.7,2.7,5,360,1,SW
25-11-2010,24,30.4,26.8,88,28,4,5,315,2,W 
26-11-2010,24,30.6,26.9,84,0,6.1,5,45,3,NE
27-11-2010,24,31.4,27.2,83,0,7.4,5,90,2,E 
28-11-2010,25,31.4,27.2,87,9.1,4.1,6,90,2,E 
29-11-2010,24,29.7,25.6,92,13,1.9,6,225,1,SW
30-11-2010,24,31.2,27.2,84,11.2,7.7,6,360,2,NE
