Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-09-2010,25,33.2,28.1,80,8888,6.1,6,180,2,S 
02-09-2010,26,31.9,28.3,81,0,7,7,225,3,S 
03-09-2010,24,30.8,27.9,80,1.4,1.7,7,225,2,SW
04-09-2010,24,31.6,28,80,8888,0.9,3,270,2,W 
05-09-2010,24,29.6,26.5,82,2.3,1.3,5,270,2,NW
06-09-2010,23,31.2,27.6,82,7.5,1.8,5,180,2,SE
07-09-2010,24,32.6,27.3,77,0,6.9,4,90,2,E 
08-09-2010,21,30.1,26,90,21.2,0.5,6,180,2,SW
09-09-2010,25,31.6,27.7,82,0,3.5,5,135,2,S 
10-09-2010,22,30.4,25.3,92,20.5,1.9,4,45,1,N 
11-09-2010,26,32,27,83,0,7,3,135,1,SE
12-09-2010,24,31.4,27.3,86,0.9,5.8,6,90,2,S 
13-09-2010,24,32.2,28.2,80,0,6.2,5,135,2,S 
14-09-2010,25,32.6,28.4,82,0,6.5,4,90,2,E 
15-09-2010,25,31,27.3,84,0,2.2,10,180,2,W 
16-09-2010,25,31.8,27.5,82,0,4.1,4,225,2,SW
17-09-2010,23,29.2,25.8,94,16.5,0,4,225,1,W 
18-09-2010,24,31.9,27.6,81,0,6.1,5,90,1,E 
19-09-2010,25,31.3,27,84,0,5.2,5,135,1,S 
20-09-2010,24,32.6,25.7,94,6.3,3.6,7,180,2,SW
21-09-2010,24,31.5,26.9,90,5.4,4.2,4,135,1,S 
22-09-2010,25,32.3,27.6,84,0.1,5.1,6,90,1,E 
23-09-2010,25,32.1,26.8,91,10,3.4,5,225,1,SW
24-09-2010,24,30,25.6,93,9.1,2.7,5,225,1,SW
25-09-2010,24,29.9,26,91,0,0.9,5,180,2,SW
26-09-2010,24,31.8,27.2,86,5.2,5,3,180,1,S 
27-09-2010,23,30.8,25.5,95,94.1,1.6,8,180,1,SW
28-09-2010,23,29.1,25.5,95,21.6,1,3,270,1,W 
29-09-2010,25,31.4,27.3,86,0,4.5,3,225,1,S 
30-09-2010,24,31,25.2,95,64.2,1.6,4,270,1,W 
