Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-04-2010,24,31.4,27.7,84,50.7,3.9,6,45,2,SE
02-04-2010,24,31.6,26.8,89,0.8,5.7,5,45,2,NE
03-04-2010,23,31.6,25.7,96,36,2.9,6,90,2,E 
04-04-2010,23,27.8,24.8,94,6,0,3,90,0,NE
05-04-2010,24,31.5,26.4,88,0,4,7,135,3,NE
06-04-2010,25,32.3,28.8,81,0,8,6,90,3,NE
07-04-2010,25,31.8,28.6,82,8888,3.8,6,90,2,E 
08-04-2010,26,32,28.5,84,0,5.7,6,45,3,NE
09-04-2010,24,32.6,29.1,82,36,7.4,7,45,4,NE
10-04-2010,24,29.7,26.4,91,45,1.4,7,270,2,SW
11-04-2010,25,32.6,28.2,85,0,8,6,45,2,NE
12-04-2010,23,32.8,29.9,78,0,8,7,90,3,NE
13-04-2010,23,33.4,29.1,82,27,7.6,7,45,3,E 
14-04-2010,25,32.3,28.7,80,0,6.5,7,45,4,NE
15-04-2010,25,32.7,28.1,83,3,7.7,6,45,3,NE
16-04-2010,25,30.7,27.5,81,6.8,1.3,6,45,2,W 
17-04-2010,26,32.7,28.8,82,0,3.7,8,45,3,NE
18-04-2010,26,31.5,28.1,82,0,3.6,5,360,2,N 
19-04-2010,26,33.4,28.6,82,3.5,6.4,6,45,2,NE
20-04-2010,25,33,29.1,81,0,4.2,7,45,3,NE
21-04-2010,26,32.4,28.2,86,0,5.6,6,45,2,NE
22-04-2010,26,32.6,28.3,86,0,3.6,6,45,2,E 
23-04-2010,26,33.4,29.2,81,0,7.9,6,45,2,NE
24-04-2010,26,33.7,28.8,82,0,5.4,5,45,1,NE
25-04-2010,26,32.8,29.1,83,0,7.1,8,45,3,NE
26-04-2010,25,29.6,27.2,92,0.5,0,4,45,1,NE
27-04-2010,25,33,28.3,82,0,7.3,6,360,2,NE
28-04-2010,27,33.8,29.3,81,0,5.3,4,315,1,NE
29-04-2010,26,33.8,29.6,79,0,6.5,6,90,2,NE
30-04-2010,27,33.2,29.6,76,0,5.3,5,90,3,E 
