Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-07-2010,25,31.2,26.9,92,25.1,2.2,5,270,2,W 
02-07-2010,23,29.4,25.6,93,30.4,0.5,4,270,1,SW
03-07-2010,24,28,25.7,94,2,0,5,270,2,W 
04-07-2010,25,29.8,27,89,0,0,4,180,2,E 
05-07-2010,26,31.4,27.4,88,0,1.8,4,135,2,SE
06-07-2010,26,32.4,28.5,85,0,3.4,5,135,2,SE
07-07-2010,25,32.3,28.1,85,0,7.8,5,90,3,E 
08-07-2010,24,30.2,27.6,84,0.8,0,3,270,1,W 
09-07-2010,25,32.4,27.9,82,0,4.6,4,360,2,SE
10-07-2010,25,32.5,27.1,86,12.7,4.2,5,90,1,E 
11-07-2010,25,32.3,28.4,81,0,6.8,5,180,2,SW
12-07-2010,24,32.2,26.8,87,0.4,4.3,4,135,1,SE
13-07-2010,25,32.4,26.8,93,8.6,4.6,5,180,2,NW
14-07-2010,25,31.4,27.8,86,0.5,6.8,6,180,3,S 
15-07-2010,25,32.1,28.1,83,0,4.2,5,180,2,S 
16-07-2010,24,31.5,26.4,92,11.6,2.2,8,225,2,SW
17-07-2010,25,29.2,26.2,90,5.4,0.5,5,180,2,SW
18-07-2010,24,29.4,25.1,96,18,0,5,180,1,S 
19-07-2010,24,30.8,27.1,90,0,4.3,4,225,2,SW
20-07-2010,24,31.8,25.6,93,16.6,2.1,5,135,2,SE
21-07-2010,23,30,26.2,92,14.9,3.3,4,270,1,N 
22-07-2010,23,27.6,24.2,96,16.9,0,5,180,2,SW
23-07-2010,24,31.1,27.2,86,0,5.8,7,180,2,SW
24-07-2010,24,30.2,26.5,90,0,0.9,6,225,2,SW
25-07-2010,24,32.3,28.1,84,8.4,6.4,5,180,3,W 
26-07-2010,23,28.6,24.5,94,12.6,0,5,225,2,SW
27-07-2010,23,31.7,27.1,84,9,5.3,12,135,3,SW
28-07-2010,22,30.2,25.4,89,7.4,0.7,6,180,2,SW
29-07-2010,25,32.2,27.7,88,0,4.9,5,180,3,S 
30-07-2010,24,29.2,25.9,93,7.5,0,6,270,2,W 
31-07-2010,24,30.8,27,85,6.7,8,7,180,3,S 
