Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-06-2019,25,31.4,26.6,90,10.3,4.9,5,190,1,C 
02-06-2019,18,31.6,27.8,83,64.7,4.6,3,110,1,C 
03-06-2019,24,31.9,25.9,96,11.0,6.9,3,220,1,C 
04-06-2019,25,31.8,27.3,88,23.0,2.7,4,60,1,C 
05-06-2019,25,32.8,28.5,86,6.2,3.5,6,110,2,C 
06-06-2019,25,33.0,26.5,91,6.2,6.2,5,120,2,C 
07-06-2019,24,26.9,25.7,91,27.3,0.0,3,180,1,C 
08-06-2019,24,29.8,26.4,91,27.3,0.0,4,130,1,C 
09-06-2019,24,32.2,27.0,87,27.3,2.1,4,220,1,C 
10-06-2019,25,32.8,29.2,81,27.3,6.3,4,100,2,SE
11-06-2019,26,32.8,29.0,85,0.0,10.8,5,130,2,SE
12-06-2019,24,32.3,26.7,90,8.5,8.4,7,200,2,C 
13-06-2019,25,32.8,28.1,86,0.0,2.4,5,130,2,SE
14-06-2019,25,32.8,28.4,85,6.5,0.0,4,180,1,C 
15-06-2019,25,31.6,27.5,89,0.0,6.3,4,170,1,C 
16-06-2019,25,32.5,28.6,84,0.0,4.6,5,180,2,C 
17-06-2019,26,32.3,28.5,86,0.0,8.0,8,140,2,C 
18-06-2019,25,32.3,26.0,94,15.7,3.7,3,130,1,C 
19-06-2019,25,30.0,26.7,92,15.7,0.0,3,70,1,S 
20-06-2019,25,32.3,28.5,81,15.7,0.4,4,190,2,C 
21-06-2019,25,31.6,27.1,85,15.7,3.9,5,190,2,S 
22-06-2019,24,30.5,25.8,93,15.7,3.3,5,210,2,S 
23-06-2019,23,31.5,28.1,82,33.2,1.6,5,190,2,S 
24-06-2019,23,32.4,28.6,81,0.0,8.8,6,130,2,C 
25-06-2019,26,32.3,29.1,80,0.0,5.3,5,140,3,SE
26-06-2019,25,31.6,26.7,87,0.0,9.9,5,240,1,C 
27-06-2019,24,32.6,27.9,84,7.3,2.8,5,140,2,S 
28-06-2019,25,32.8,29.0,80,0.0,10.3,6,150,4,SE
29-06-2019,25,32.2,28.4,84,0.0,9.0,6,180,2,SE
30-06-2019,26,31.0,28.1,82,0.0,4.0,5,170,2,S 
