Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-10-2019,21.0,31.6,27.0,86,1.4,2.4,3,130,1,C 
02-10-2019,21.0,31.9,26.1,86,21.8,3.9,3,230,1,C 
03-10-2019,21.0,30.7,26.4,82,3.0,1.4,3,140,0,C 
04-10-2019,24.0,30.8,27.2,84,0.0,5.0,2,250,0,C 
05-10-2019,24.0,32.9,26.5,88,0.0,5.0,6,140,1,C 
06-10-2019,24.0,32.6,27.6,80,6.0,5.0,5,130,1,C 
07-10-2019,24.0,32.3,26.2,90,1.0,5.8,4,80,1,C 
08-10-2019,24.0,31.4,26.8,84,1.0,5.8,3,230,0,C 
09-10-2019,24.0,32.6,27.7,80,0.5,7.0,3,60,0,C 
10-10-2019,24.0,32.2,27.7,83,7.3,6.9,2,20,0,C 
11-10-2019,24.0,32.5,28.1,84,7.3,5.5,4,80,1,C 
12-10-2019,25.0,32.8,28.7,80,0.0,9.5,3,80,1,C 
13-10-2019,25.0,33.2,28.2,80,0.0,9.7,4,110,1,C 
14-10-2019,25.0,32.6,28.8,80,0.0,8.6,3,40,1,C 
15-10-2019,24.0,32.4,27.8,80,0.0,8.0,4,110,1,C 
16-10-2019,25.0,32.2,28.3,84,0.0,5.1,3,50,1,C 
17-10-2019,25.0,33.1,27.7,83,0.0,1.6,3,130,1,C 
18-10-2019,25.0,30.8,27.2,88,0.2,3.8,3,190,1,C 
19-10-2019,25.0,33.0,26.9,90,1.0,3.7,26,70,1,C 
20-10-2019,24.0,32.6,26.4,92,2.5,4.3,3,120,0,C 
21-10-2019,24.0,31.6,26.9,93,44.9,4.1,2,120,0,C 
22-10-2019,25.0,28.5,25.8,95,7.2,4.4,2,240,0,C 
23-10-2019,24.5,32.8,26.4,90,37.2,0.2,3,180,0,C 
24-10-2019,24.0,32.4,26.4,90,7.8,3.1,5,160,0,C 
25-10-2019,24.5,32.2,28.2,82,6.0,3.1,3,40,1,C 
26-10-2019,25.0,31.3,27.0,86,0.0,3.1,3,80,0,C 
27-10-2019,24.0,33.3,27.6,80,0.0,1.7,2,320,1,C 
28-10-2019,24.0,30.3,26.5,89,12.5,7.8,3,280,0,C 
29-10-2019,24.0,33.2,28.5,81,15.7,2.0,3,150,1,C 
30-10-2019,25.0,33.5,27.6,84,0.0,8.7,4,200,1,C 
31-10-2019,24.0,32.0,27.5,82,6.8,2.7,4,290,1,C 
