Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-06-2010,25,32.8,28.3,84,0.7,3.7,4,180,1,SW
02-06-2010,24,32.0,28.1,80,6.6,5.3,7,225,2,S 
03-06-2010,24,32.8,28.7,86,1.4,4.8,5,180,2,S 
04-06-2010,26,32.5,28.5,79,0.0,6.1,8,180,2,S 
05-06-2010,24,30.4,27.7,86,3.9,3.3,6,225,2,S 
06-06-2010,26,32.2,28.8,83,0.0,4.8,4,225,2,SW
07-06-2010,26,30.6,28.0,85,12.4,0.0,5,270,2,W 
08-06-2010,24,27.0,25.6,97,29.9,0.0,5,225,1,SW
09-06-2010,25,31.2,26.5,93,3.0,3.2,9,135,0,SW
10-06-2010,26,29.2,26.9,93,1.4,0.2,4,90,2,NE
11-06-2010,25,32.4,28.8,82,0.0,7.0,4,90,1,E 
12-06-2010,25,32.4,27.6,85,0.0,5.4,4,90,2,E 
13-06-2010,25,32.4,27.7,90,2.0,3.7,5,90,1,E 
14-06-2010,24,31.0,28.8,86,2.8,3.2,7,180,2,S 
15-06-2010,24,30.2,26.4,89,7.2,2.2,8,180,2,S 
16-06-2010,23,27.4,23.9,95,33.2,0.0,8,180,2,S 
17-06-2010,25,32.0,27.5,82,0.0,4.1,6,180,3,S 
18-06-2010,24,30.2,27.2,88,9.0,1.4,5,180,2,SW
19-06-2010,24,31.8,27.7,84,4.3,4.1,5,180,2,SW
20-06-2010,25,31.7,27.7,85,0.0,6.1,7,180,2,SW
21-06-2010,26,32.2,28.9,78,0.0,5.2,8,135,3,SE
22-06-2010,25,31.1,26.8,92,37.4,1.2,8,180,2,NW
23-06-2010,25,31.0,26.2,90,1.7,2.8,6,225,2,SW
24-06-2010,25,30.4,27.4,83,1.1,1.3,6,225,2,SW
25-06-2010,24,28.4,26.0,88,9.9,1.0,7,225,2,SW
26-06-2010,25,31.7,27.4,84,0.0,5.4,7,180,2,S 
27-06-2010,24,29.4,27.1,88,15.4,1.1,6,180,2,SW
28-06-2010,25,30.8,25.6,93,7.4,5.5,5,180,2,SW
29-06-2010,25,32.0,27.5,86,0.8,4.6,5,225,2,SW
30-06-2010,25,30.6,27.7,89,0.2,3.1,4,135,1,SE
