Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-01-2016,26.7,30.6,28.4,78,49.0,0.3,11,20,6,N 
02-01-2016,23.4,28.4,25.9,90,0.7,0.0,6,60,2,N 
03-01-2016,24.0,27.1,25.6,93,154.2,0.0,5,350,1,N 
04-01-2016,24.8,31.2,27.4,86,0.0,4.7,9,40,4,NE
05-01-2016,26.5,31.3,28.3,83,0.0,6.8,8,30,5,NE
06-01-2016,27.0,31.3,28.9,79,0.0,8.0,8,40,5,NE
07-01-2016,26.0,32.0,28.8,75,0.0,8.0,9,60,5,NE
08-01-2016,26.3,32.0,28.2,81,0.0,8.0,10,40,5,NE
09-01-2016,26.2,32.0,28.5,76,0.0,7.2,10,30,5,NE
10-01-2016,26.4,33.6,28.8,77,0.0,7.3,9,50,4,NE
11-01-2016,26.8,31.9,28.7,79,0.0,8.0,7,50,5,NE
12-01-2016,26.8,32.1,29.1,76,0.0,7.7,9,40,5,NE
13-01-2016,27.0,32.4,29.1,79,0.0,8.0,10,40,5,NE
14-01-2016,25.6,32.7,28.8,81,0.0,5.5,9,30,5,NE
15-01-2016,25.3,31.2,28.1,85,3.8,4.2,6,50,2,N 
16-01-2016,25.2,32.0,28.0,85,8.2,6.1,5,70,3,NE
17-01-2016,25.6,32.2,28.5,84,0.0,4.1,6,60,2,NE
18-01-2016,25.2,32.2,28.3,84,0.0,8.0,7,50,4,NE
19-01-2016,25.7,31.0,28.6,80,0.0,0.5,7,40,2,NE
20-01-2016,25.6,30.4,27.2,87,8.2,0.3,6,40,3,NE
21-01-2016,25.6,32.6,28.2,79,0.5,1.3,10,30,3,NE
22-01-2016,25.5,31.8,27.9,85,0.5,3.9,10,20,4,N 
23-01-2016,26.6,32.7,28.9,77,0.0,6.0,7,40,5,N 
24-01-2016,27.4,33.0,29.6,72,0.0,6.9,11,30,7,NE
25-01-2016,26.0,32.8,29.4,71,0.0,6.4,11,30,8,NE
26-01-2016,25.5,30.1,27.9,80,1.1,1.0,11,60,6,NE
27-01-2016,26.2,32.1,28.9,76,13.4,7.7,12,30,5,NE
28-01-2016,26.3,32.0,28.7,82,7.5,8.0,7,50,4,NE
29-01-2016,26.2,33.0,28.4,84,0.0,6.4,11,40,4,N 
30-01-2016,26.6,32.6,28.9,76,0.0,6.1,10,40,5,N 
31-01-2016,26.8,32.9,29.0,77,0.0,6.6,8,40,4,N 
