Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-09-2018,22.8,29.7,27.0,81,0.4,4.9,4,120,1,N 
02-09-2018,23.6,29.7,25.4,90,0.0,5.2,8,210,1,N 
03-09-2018,23.2,31.9,27.0,83,3.0,1.4,4,210,2,N 
04-09-2018,23.0,28.2,24.6,92,2.7,2.6,6,240,1,N 
05-09-2018,22.2,29.8,26.7,82,16.9,0.7,5,200,2,N 
06-09-2018,23.8,31.4,27.5,82,0.0,3.0,3,180,1,N 
07-09-2018,24.8,30.8,26.0,90,0.0,3.2,7,190,2,N 
08-09-2018,23.6,30.1,26.1,87,12.2,1.4,4,180,2,N 
09-09-2018,23.2,30.5,26.9,85,22.5,1.4,6,170,2,N 
10-09-2018,23.8,30.3,25.7,87,1.0,5.2,8,220,2,N 
11-09-2018,23.3,30.1,25.6,89,4.0,2.4,4,80,1,N 
12-09-2018,23.8,31.2,26.7,82,1.3,0.8,5,200,2,N 
13-09-2018,24.0,32.0,27.9,76,1.0,7.3,4,130,2,SE
14-09-2018,24.4,33.0,29.0,72,0.0,6.2,7,210,3,S 
15-09-2018,25.3,32.6,28.4,75,0.0,9.2,7,150,3,SE
16-09-2018,26.0,32.2,28.7,71,0.0,1.9,7,130,3,S 
17-09-2018,25.8,32.0,28.4,74,0.0,3.0,5,150,2,SE
18-09-2018,25.2,32.0,26.5,84,0.0,6.6,4,170,1,N 
19-09-2018,22.6,31.7,26.4,87,48.3,2.9,3,110,1,N 
20-09-2018,23.4,30.8,26.0,85,17.3,1.8,5,220,2,N 
21-09-2018,23.2,29.9,27.0,83,17.3,2.2,6,220,2,S 
22-09-2018,23.2,31.2,26.3,86,1.8,2.5,3,180,1,N 
23-09-2018,23.0,32.8,28.2,78,0.0,3.7,5,120,2,SE
24-09-2018,23.8,33.1,28.6,75,0.0,10.3,6,140,2,SE
25-09-2018,24.2,33.8,28.7,75,0.0,10.0,6,80,2,E 
26-09-2018,25.3,32.7,27.9,82,0.0,8.7,5,70,2,N 
27-09-2018,24.4,33.0,28.9,78,0.0,9.0,5,160,2,N 
28-09-2018,24.4,33.4,28.9,75,0.0,9.4,5,130,2,SE
29-09-2018,24.6,33.2,29.1,74,0.0,10.0,6,110,3,E 
30-09-2018,26.1,33.2,29.1,76,0.0,9.0,5,120,2,SE
