Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-08-2018,24.6,26.1,25.1,93,1.8,1.3,3,110,1,N 
02-08-2018,23.8,31.6,27.7,81,1.8,0.0,6,210,2,N 
03-08-2018,24.0,31.5,28.4,78,0.0,5.2,5,140,3,SE
04-08-2018,25.8,31.4,27.5,84,0.0,5.7,5,130,3,SE
05-08-2018,24.7,31.2,28.3,80,5.7,1.9,8,180,3,S 
06-08-2018,25.4,30.9,28.1,81,5.7,6.7,7,180,3,SE
07-08-2018,24.0,32.0,27.3,82,5.7,4.1,6,190,3,S 
08-08-2018,22.6,32.2,26.5,88,16.9,3.5,5,170,2,N 
09-08-2018,23.1,32.3,28.3,81,16.9,0.0,8,190,3,S 
10-08-2018,25.4,32.0,28.8,80,0.0,3.3,7,190,3,SE
11-08-2018,26.5,32.3,27.4,86,0.0,9.2,6,130,2,SE
12-08-2018,23.9,32.9,29.2,78,10.7,6.3,6,190,3,SE
13-08-2018,26.1,33.6,29.3,79,0.0,10.7,7,180,5,SE
14-08-2018,27.6,32.6,29.3,78,0.0,9.1,6,140,4,SE
15-08-2018,27.7,32.8,29.1,77,0.0,9.1,7,150,4,SE
16-08-2018,26.1,32.4,29.0,78,0.0,9.2,6,140,4,SE
17-08-2018,25.6,32.7,28.9,77,0.0,6.6,8,190,4,S 
18-08-2018,25.2,32.8,28.7,77,0.0,4.0,8,130,5,SE
19-08-2018,24.8,32.8,29.1,73,0.0,8.7,5,150,4,SE
20-08-2018,26.8,33.5,29.2,74,0.0,7.5,7,160,3,SE
21-08-2018,25.4,32.6,29.1,77,0.0,9.6,7,130,4,SE
22-08-2018,25.0,31.6,27.0,88,0.0,7.1,6,130,2,N 
23-08-2018,24.7,32.8,28.4,80,14.4,3.3,4,240,2,N 
24-08-2018,25.8,31.8,25.4,92,0.0,4.5,4,130,1,N 
25-08-2018,22.1,31.7,26.6,85,92.9,2.5,5,150,2,N 
26-08-2018,24.0,31.8,28.7,78,0.7,5.5,6,140,3,SE
27-08-2018,25.5,32.7,28.4,81,0.0,6.3,6,120,2,SE
28-08-2018,25.2,31.6,26.6,86,0.0,4.4,5,200,1,N 
29-08-2018,23.7,31.3,26.8,82,0.0,2.6,5,190,2,N 
30-08-2018,23.6,32.2,28.2,80,0.0,2.4,6,110,3,SE
31-08-2018,25.0,32.7,26.4,84,0.0,8.2,6,150,1,N 
