Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-07-2018,23.7,28.4,25.6,91,8.9,3.5,6,220,2,N 
02-07-2018,23.7,30.5,26.6,90,8.9,3.5,3,150,0,N 
03-07-2018,23.2,29.3,26.6,90,15.0,0.9,3,150,1,N 
04-07-2018,23.9,31.6,27.6,83,15.0,0.6,5,130,2,N 
05-07-2018,23.8,31.6,28.2,79,0.0,3.9,6,140,3,S 
06-07-2018,25.2,31.9,28.3,76,0.0,5.8,8,120,3,SE
07-07-2018,25.6,30.9,27.4,86,0.5,7.3,5,200,2,N 
08-07-2018,25.0,31.8,28.5,81,0.5,2.9,6,170,3,S 
09-07-2018,25.6,30.8,27.6,85,0.0,6.6,6,250,2,SE
10-07-2018,22.5,29.5,26.3,88,7.6,1.2,6,220,2,SW
11-07-2018,23.3,32.0,28.0,77,0.1,0.9,6,220,2,N 
12-07-2018,25.0,32.1,28.7,80,0.0,5.2,6,130,4,SE
13-07-2018,25.6,31.4,28.9,78,0.0,5.8,6,140,3,SE
14-07-2018,25.9,32.4,28.1,79,0.0,7.7,5,220,2,N 
15-07-2018,25.0,29.8,26.5,88,1.0,7.3,5,200,2,N 
16-07-2018,24.2,32.0,28.6,78,1.0,0.5,6,150,3,SE
17-07-2018,24.0,32.7,29.2,76,1.0,7.8,7,200,3,S 
18-07-2018,26.8,31.2,28.6,81,0.0,9.0,6,140,3,SE
19-07-2018,23.8,31.5,28.1,83,8.4,3.4,5,130,3,SE
20-07-2018,24.8,32.7,28.6,82,2.1,2.0,5,200,2,S 
21-07-2018,25.2,31.9,27.6,83,0.9,6.7,6,220,2,N 
22-07-2018,25.6,32.6,29.1,80,0.9,2.9,6,160,3,SE
23-07-2018,27.0,32.8,29.0,78,0.0,5.7,6,150,3,SE
24-07-2018,26.1,32.7,29.3,78,0.0,9.2,6,120,3,SE
25-07-2018,26.1,31.8,26.1,85,0.0,9.7,6,200,2,N 
26-07-2018,23.3,32.4,28.5,76,2.4,4.8,6,130,3,SE
27-07-2018,24.3,32.8,29.2,74,0.0,7.2,6,130,3,SE
28-07-2018,25.6,33.2,29.1,77,0.0,9.3,5,120,2,SE
29-07-2018,25.6,31.8,27.9,84,0.0,7.3,6,150,2,N 
30-07-2018,25.4,27.9,25.6,92,0.0,3.3,6,230,1,N 
31-07-2018,24.2,30.5,26.3,90,2.6,3.3,4,160,1,N 
