Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-02-2018,24.6,32.2,28.2,80,1.8,8.0,5,10,3,N 
02-02-2018,25.6,31.7,25.7,90,1.8,8.8,6,10,3,N 
03-02-2018,24.2,31.2,27.8,76,5.0,0.0,8,40,5,N 
04-02-2018,25.6,30.7,27.5,74,0.0,8.9,10,30,6,N 
05-02-2018,25.6,31.4,27.4,74,0.0,7.8,8,10,4,N 
06-02-2018,25.2,31.0,27.1,77,0.0,10.5,6,30,4,N 
07-02-2018,24.9,30.8,26.5,80,0.0,7.5,5,30,4,N 
08-02-2018,24.6,30.3,26.7,69,0.0,3.8,8,30,5,N 
09-02-2018,24.7,30.2,26.6,70,0.0,7.0,11,20,5,N 
10-02-2018,24.0,30.2,26.8,70,0.0,10.1,9,40,4,N 
11-02-2018,24.6,31.0,27.1,70,0.0,6.0,6,40,4,N 
12-02-2018,24.9,31.4,27.2,71,0.0,5.1,8,10,4,N 
13-02-2018,24.4,31.6,27.2,78,0.0,10.2,9,50,3,N 
14-02-2018,24.2,31.0,27.3,79,0.0,10.6,10,30,4,N 
15-02-2018,24.6,31.0,27.2,79,0.0,7.8,8,60,4,NE
16-02-2018,24.6,30.6,27.3,79,0.0,8.4,5,50,3,NE
17-02-2018,24.9,30.7,27.5,77,0.0,5.3,8,40,4,N 
18-02-2018,24.2,30.8,27.3,76,0.0,9.4,8,50,4,N 
19-02-2018,24.8,31.1,27.5,77,0.0,7.9,8,40,4,NE
20-02-2018,25.0,31.4,27.8,76,0.0,10.6,8,50,4,NE
21-02-2018,25.2,31.5,27.9,77,0.0,10.7,7,40,4,NE
22-02-2018,25.4,31.7,27.9,78,0.0,9.2,9,40,4,N 
23-02-2018,25.6,31.6,27.9,81,0.0,10.3,9,40,3,N 
24-02-2018,25.1,30.8,26.2,85,0.0,8.2,7,30,3,N 
25-02-2018,24.2,30.1,27.3,82,2.4,0.7,8,30,3,N 
26-02-2018,24.6,30.8,27.4,79,0.0,0.5,6,50,4,NE
27-02-2018,25.2,31.6,27.8,79,0.0,3.8,7,50,4,NE
28-02-2018,25.6,31.8,27.9,81,0.0,7.3,9,50,3,N 
