Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-08-2014,23.8,31.4,28.1,82,0,1.5,7,200,3,S 
02-08-2014,24.7,31.6,28.1,84,6.2,2.3,8,140,5,SE
03-08-2014,24.5,31.6,27.6,87,0,2.5,7,200,4,SW
04-08-2014,25.4,32.3,27.9,87,2,4.6,10,320,4,SE
05-08-2014,24.5,28.4,24.8,92,20.3,2.2,6,180,3,S 
06-08-2014,23.6,30.2,26.3,89,5,0,7,200,4,S 
07-08-2014,24.2,30.4,25.3,92,29.2,3.4,7,180,4,S 
08-08-2014,22,29.6,26.2,88,14.1,3.4,7,220,4,S 
09-08-2014,23.6,31.6,28.2,78,0,0.2,8,140,5,SE
10-08-2014,24.7,30.7,26,89,3.4,5,7,110,3,S 
11-08-2014,24.9,30.4,26.3,89,1.3,3.4,6,190,3,S 
12-08-2014,24.2,30.8,25.2,94,32.4,1.4,6,140,3,SE
13-08-2014,23.5,26.4,25.1,95,3.9,2.2,5,170,3,SW
14-08-2014,23.9,28.8,25.5,92,4.5,0,9,140,3,S 
15-08-2014,23.8,28.4,25.8,90,1.8,0.2,5,220,2,SW
16-08-2014,24.2,31.3,27.1,83,8888,4.7,7,150,4,SE
17-08-2014,24.6,31.1,27.3,84,0,1.5,8,130,4,SE
18-08-2014,25.3,31.6,27.9,81,0,1.5,7,140,4,SE
19-08-2014,25.6,31.3,27.1,84,8888,3.4,7,150,5,S 
20-08-2014,24.8,32.2,27.4,85,2,3.4,6,120,4,SE
21-08-2014,25.2,30.5,27.7,84,2.6,2.6,5,120,3,E 
22-08-2014,24.6,31.6,28,81,0,3.4,7,120,6,SE
23-08-2014,24.5,30.6,25.7,93,76.4,4.6,6,100,4,SE
24-08-2014,23,29.9,25.3,95,8,2.6,6,180,3,SW
25-08-2014,22.4,30.4,25.7,85,11.2,1.4,8,190,3,SE
26-08-2014,23,30.4,26.5,90,4.4,2.8,7,270,3,W 
27-08-2014,22.5,29.4,25.4,84,8888,0.2,7,170,5,S 
28-08-2014,22.4,29.8,25.7,87,8888,0.6,9,280,5,W 
29-08-2014,24,30.4,26.2,87,0.5,1.2,7,130,3,S 
30-08-2014,24.4,32,27.6,81,0,1.7,9,130,4,SE
31-08-2014,25.3,31.3,28.5,78,0,2.9,7,130,4,N 
