Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-08-2023,26,33,28.4,78,,5.4,5,180,3,SW
02-08-2023,26.4,32.8,28.8,83,8888,5.7,8,200,4,SE
03-08-2023,25.6,29.9,26.5,88,0,5.5,3,190,2,C 
04-08-2023,23,32.9,28.3,83,11.3,0,7,150,3,SE
05-08-2023,25.6,32.1,29.1,83,,7.3,7,150,4,SE
06-08-2023,24.7,33.2,28.4,84,13.6,8.3,5,150,3,S 
07-08-2023,25.2,32.5,28.5,84,0,10.6,6,150,3,SE
08-08-2023,26.1,32.8,29.5,78,0,10.5,8,140,4,SE
09-08-2023,25.6,32.8,29,80,0,8,7,150,4,SE
10-08-2023,25.6,32.8,29.1,76,,10.1,15,140,3,S 
11-08-2023,25.9,32.3,28.7,83,,9.3,6,130,4,SE
12-08-2023,26.7,32,28.6,82,0,8.8,6,140,4,SE
13-08-2023,25.2,32.1,28.7,80,12.7,7.3,7,130,4,SE
14-08-2023,27.2,32,27.9,84,2.8,4,8,120,3,SE
15-08-2023,23.8,30.1,26.6,89,84.2,2,6,220,2,SE
16-08-2023,24.4,31.9,28.3,86,5.8,2.8,5,140,3,SE
17-08-2023,26.7,32.8,28.7,83,0,5.5,6,190,2,SE
18-08-2023,26.6,28.4,26.9,89,,4.6,6,220,2,C 
19-08-2023,25.7,30.6,26.9,90,8888,0.5,5,120,2,S 
20-08-2023,25.7,31.6,28.2,84,,1.8,7,190,3,S 
21-08-2023,25.9,30.2,26.6,89,2.2,7.6,5,240,2,C 
22-08-2023,24,32.6,29,76,11.2,3.6,7,150,4,SE
23-08-2023,26,32.2,28.6,82,,7.1,7,140,4,SE
24-08-2023,26.8,32.8,28.6,83,0,8,5,150,2,C 
25-08-2023,25.7,32.3,26.6,92,3,6.4,5,140,2,C 
26-08-2023,24.9,32.2,27.6,87,11.3,4.8,6,140,2,C 
27-08-2023,24.5,31.8,27.4,87,0.2,3.2,5,140,2,SE
28-08-2023,25.1,32.6,27.9,86,,8.9,6,210,3,S 
29-08-2023,26.1,30.8,28.1,86,0,4.7,7,150,3,SE
30-08-2023,24.3,30.5,27,91,19.1,4.7,5,140,2,SE
31-08-2023,25.6,32.4,28.7,80,12.2,1.6,7,160,4,S 
