Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-10-2023,,31.8,27.8,86,22.9,2.3,4,120,2,SE
02-10-2023,25.2,33.2,29.2,81,0,2.1,6,180,3,S 
03-10-2023,26,33.3,26.1,88,0,7,6,120,2,C 
04-10-2023,23.8,32.7,28.5,84,15.5,3.7,5,130,2,SE
05-10-2023,24.6,33,29.1,81,,5.6,5,140,2,SE
06-10-2023,,32.9,29.4,83,,9.3,5,130,3,SE
07-10-2023,27.1,33.3,29,83,0,7.3,6,140,2,SE
08-10-2023,24.6,33.1,29,79,0,6.7,7,120,3,SE
09-10-2023,26.2,32.6,29.1,81,0,6.3,6,60,2,E 
10-10-2023,26.4,33.8,28.9,81,,8.7,4,120,1,C 
11-10-2023,,32.8,29.1,81,,6.4,4,130,2,SE
12-10-2023,25.5,33.9,29.3,80,0,7.9,5,110,2,E 
13-10-2023,25.4,34.7,29.5,78,0,,6,150,2,SE
14-10-2023,25.5,34,29.2,78,0,7.7,5,200,2,C 
15-10-2023,25.6,33.8,29.8,75,,6.2,6,210,3,C 
16-10-2023,26.4,33.5,29.4,78,0,9,5,150,2,SE
17-10-2023,25.4,34.2,30,76,0,3.9,5,140,2,SE
18-10-2023,27.2,32.2,27.1,89,0,6,6,130,2,SE
19-10-2023,25.2,32.4,29.2,79,5.5,2.1,6,70,3,E 
20-10-2023,23.8,33.2,27.8,82,,9.8,6,170,2,C 
21-10-2023,25.4,31.5,27.2,90,8888,3,4,330,2,C 
22-10-2023,25.2,30.6,27.3,87,9,3.9,6,80,2,C 
23-10-2023,24.4,32.3,27.6,85,9.5,2.3,3,340,2,C 
24-10-2023,24.9,32.7,28.1,82,8888,4,5,70,2,E 
25-10-2023,24.8,30.9,26.1,93,,6.1,4,300,1,C 
26-10-2023,23.1,32.5,27.5,85,53.4,3.1,5,200,2,C 
27-10-2023,24.8,32.1,28.3,83,0.7,6.5,5,70,2,E 
28-10-2023,25.4,31.2,25.9,92,0.8,4.8,5,140,2,C 
29-10-2023,24,32.4,28.2,82,25.5,3,4,70,1,C 
30-10-2023,25.2,33.1,28.2,79,0,8.8,4,130,1,C 
31-10-2023,25,32.4,28.4,82,,6,6,50,2,NE
