Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-06-2023,27.4,30.1,25,94,,4.8,6,280,3,S 
02-06-2023,23,32.3,28.7,83,69.3,0,5,190,2,S 
03-06-2023,25,32.8,28,88,0,3.8,4,170,1,C 
04-06-2023,25.8,30.3,27.2,90,8.3,3.8,6,220,2,SW
05-06-2023,24.7,32.6,28.4,80,1,1.8,4,210,2,S 
06-06-2023,25.5,30.8,27.5,86,8888,4,5,130,2,S 
07-06-2023,24.5,32.1,27.9,85,6,0,5,200,2,S 
08-06-2023,25,32,28.6,84,1.1,1.8,6,140,3,S 
09-06-2023,26,32.6,29.2,81,0,1.8,6,150,3,SE
10-06-2023,26.4,32.9,28.8,80,0,1.7,5,170,2,S 
11-06-2023,25.6,32.3,27.1,85,13.5,2.7,6,120,2,SE
12-06-2023,23.9,30.3,26.7,94,31.3,3.2,9,220,3,NW
13-06-2023,24.2,33.2,26.4,92,25.2,1.2,5,170,2,S 
14-06-2023,25,29.8,27.4,90,2.8,3.1,5,210,2,C 
15-06-2023,24.9,31.4,28.5,84,0.4,2.4,4,220,2,S 
16-06-2023,25.6,32.6,28.9,84,8.2,7.3,5,150,3,SE
17-06-2023,26,34,29.5,80,,8.7,5,140,3,SE
18-06-2023,26.9,31.5,28,87,0,9.6,4,340,2,C 
19-06-2023,23.3,32.3,28.4,84,11.5,4.7,4,50,2,NE
20-06-2023,26,33,28.9,83,0,8.3,4,140,2,SE
21-06-2023,26,32.5,28.9,82,,3.8,6,180,3,E 
22-06-2023,26.6,33.5,29.9,76,,6.6,5,150,3,SE
23-06-2023,27.2,33.2,29.7,79,0,11,5,200,2,SE
24-06-2023,25,32.8,28.4,82,8888,10,4,180,2,C 
25-06-2023,25.4,32,28.3,82,0.1,4.8,6,230,2,C 
26-06-2023,24.2,31.1,27.1,86,2.7,3.5,4,250,2,SW
27-06-2023,24.2,31.3,27.3,89,8888,1,3,240,2,S 
28-06-2023,24.9,31,27.4,89,5.8,4,5,170,2,S 
29-06-2023,24.3,32.6,29.2,80,24.5,3.4,6,180,3,S 
30-06-2023,26.2,29.8,27.8,86,8888,7.7,5,250,2,S 
