Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-09-2020,24.6,31.8,27.8,84,0.6,6.3,4,180,2,SE
02-09-2020,24.5,32.3,27.3,88,1.1,3.8,4,170,1,C 
03-09-2020,24.3,30.7,26.8,88,0.4,4.8,4,230,2,S 
04-09-2020,24.0,31.8,27.0,86,4.8,2.0,5,200,2,C 
05-09-2020,23.0,27.7,24.7,93,14.9,4.9,4,200,2,S 
06-09-2020,22.8,30.3,25.9,90,37.5,0.0,5,210,2,C 
07-09-2020,22.5,32.2,27.8,82,60.1,5.1,4,130,2,SE
08-09-2020,24.4,32.0,27.8,87,0.0,4.8,5,140,2,SE
09-09-2020,24.2,32.6,27.2,87,0.0,3.9,3,130,1,C 
10-09-2020,24.2,30.6,27.3,82,0.6,4.7,5,230,2,SW
11-09-2020,23.9,31.7,27.5,83,3.0,3.6,5,220,2,C 
12-09-2020,22.9,30.5,24.9,93,1.9,3.6,6,220,1,C 
13-09-2020,21.9,28.2,24.4,95,30.1,2.2,5,270,2,C 
14-09-2020,20.7,29.3,24.7,96,29.3,0.0,4,190,1,C 
15-09-2020,22.8,30.4,26.8,84,13.9,0.0,7,250,3,S 
16-09-2020,21.4,30.6,26.7,82,10.3,1.3,5,180,2,S 
17-09-2020,22.2,31.6,26.1,91,10.3,1.1,7,280,2,S 
18-09-2020,23.3,32.2,28.4,80,21.4,4.1,6,260,3,SE
19-09-2020,24.4,32.8,28.2,81,0.0,7.3,8,190,2,C 
20-09-2020,24.4,32.8,28.4,81,0.4,7.0,6,50,3,NE
21-09-2020,23.8,30.5,25.3,93,0.4,2.6,4,150,1,C 
22-09-2020,23.3,30.9,27.3,85,38.4,0.0,4,160,2,C 
23-09-2020,23.8,32.2,28.2,82,1.6,4.3,4,170,2,SE
24-09-2020,23.5,30.8,27.8,83,1.2,6.5,5,200,2,C 
25-09-2020,23.8,30.4,27.8,80,1.2,5.3,5,160,2,SE
26-09-2020,23.2,29.9,26.0,86,1.1,4.2,5,210,2,SW
27-09-2020,22.6,29.5,26.7,85,1.1,0.2,5,240,2,C 
28-09-2020,23.4,31.5,27.6,83,0.1,1.2,7,180,2,S 
29-09-2020,23.2,29.2,26.3,90,8.3,3.7,4,190,2,SE
30-09-2020,22.9,31.6,27.1,86,3.4,0.0,4,150,2,C 
