Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-07-2020,23.0,31.6,27.5,87,42.1,6.9,5,140,2,S 
02-07-2020,25.0,31.3,28.2,83,0.3,4.6,6,150,3,SE
03-07-2020,25.9,32.1,28.9,80,0.0,4.8,6,180,3,SE
04-07-2020,24.1,32.2,28.7,82,0.0,7.9,5,160,2,SE
05-07-2020,24.8,32.3,27.2,87,1.0,7.8,4,130,1,C 
06-07-2020,24.9,33.0,29.3,76,1.0,4.3,6,160,3,SE
07-07-2020,25.4,30.8,27.0,86,1.0,8.2,5,120,2,C 
08-07-2020,23.2,31.8,25.8,93,1.0,2.8,6,240,2,SW
09-07-2020,22.2,33.0,26.0,92,47.3,1.4,6,230,3,S 
10-07-2020,23.2,30.2,27.2,84,7.0,0.1,5,130,1,SE
11-07-2020,24.0,30.8,26.4,90,0.2,2.3,4,150,2,SE
12-07-2020,24.5,31.8,27.8,84,2.0,2.1,4,210,2,S 
13-07-2020,24.8,30.6,26.2,92,0.0,8.9,6,290,2,W 
14-07-2020,23.3,33.9,25.7,90,31.0,2.7,4,130,2,E 
15-07-2020,23.4,29.8,27.3,87,8.8,0.3,4,220,3,SW
16-07-2020,23.9,32.4,28.1,84,8.8,4.0,4,100,2,C 
17-07-2020,24.2,32.4,28.4,81,8.8,8.9,4,220,2,C 
18-07-2020,24.6,31.2,26.7,88,8.8,8.5,4,120,1,C 
19-07-2020,24.1,32.2,28.0,83,2.6,2.6,5,110,2,SE
20-07-2020,25.0,34.9,28.2,78,0.0,10.7,5,140,2,SE
21-07-2020,24.6,32.9,28.5,78,0.0,9.9,4,140,2,C 
22-07-2020,24.8,34.8,27.6,84,0.0,6.2,4,310,2,C 
23-07-2020,24.6,31.1,27.3,85,2.8,4.6,6,170,1,C 
24-07-2020,24.4,34.0,27.5,82,0.0,7.0,4,140,2,SE
25-07-2020,23.7,31.5,26.2,96,4.5,3.7,6,120,2,C 
26-07-2020,23.2,31.0,26.6,89,14.4,4.7,6,140,3,SE
27-07-2020,24.6,34.3,27.6,82,2.8,2.2,7,130,2,S 
28-07-2020,24.3,30.2,27.6,86,8.3,2.3,6,140,2,S 
29-07-2020,23.2,29.3,25.8,92,14.3,2.4,4,220,1,C 
30-07-2020,23.3,32.1,27.7,84,24.2,5.3,5,210,3,SE
31-07-2020,23.3,31.0,27.9,82,24.2,8.2,4,240,3,SE
