Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-12-2020,24.8,32.7,28.7,79,5.8,4.7,5,250,2,C 
02-12-2020,25.3,31.3,28.1,85,5.8,8.9,4,320,2,N 
03-12-2020,25.8,31.2,27.3,88,1.3,6.0,6,70,3,N 
04-12-2020,24.7,30.1,27.1,85,37.5,6.5,5,30,3,N 
05-12-2020,25.0,29.9,26.6,89,7.1,3.4,6,10,4,N 
06-12-2020,26.0,31.6,28.5,78,3.1,1.7,8,30,4,N 
07-12-2020,26.0,31.7,27.6,81,3.1,6.3,5,10,3,N 
08-12-2020,25.1,31.8,27.7,82,3.5,6.3,6,330,3,N 
09-12-2020,25.4,31.0,27.4,84,17.6,7.8,7,50,3,N 
10-12-2020,24.8,31.2,27.2,85,17.6,8.0,5,340,2,N 
11-12-2020,23.8,31.6,28.0,76,2.0,7.0,5,330,2,NW
12-12-2020,25.6,31.6,26.8,88,1.9,8.9,4,350,2,N 
13-12-2020,23.8,31.4,27.5,79,7.0,3.4,4,320,2,N 
14-12-2020,25.4,31.2,27.0,88,0.0,3.2,6,60,2,C 
15-12-2020,24.6,30.6,25.7,90,10.7,5.9,6,40,2,C 
16-12-2020,24.5,30.8,25.8,93,14.7,4.2,3,330,1,NW
17-12-2020,24.8,30.1,25.9,88,3.8,0.5,6,270,2,C 
18-12-2020,23.8,26.9,25.1,90,28.1,2.0,4,310,2,NW
19-12-2020,23.7,31.8,26.9,80,3.8,0.0,5,320,2,NW
20-12-2020,24.4,30.0,26.8,82,0.0,2.2,6,30,3,N 
21-12-2020,25.3,29.8,27.3,80,1.2,6.2,4,360,2,N 
22-12-2020,25.6,31.3,27.5,81,0.8,2.9,5,50,3,N 
23-12-2020,25.0,31.3,27.5,85,0.8,7.7,5,40,3,N 
24-12-2020,25.7,29.2,26.2,92,0.0,6.8,5,260,1,C 
25-12-2020,23.6,31.0,27.7,86,26.6,0.0,6,50,4,NE
26-12-2020,23.6,33.5,28.5,79,0.0,3.7,8,60,3,NE
27-12-2020,25.3,31.2,27.4,86,0.0,5.3,8,50,4,N 
28-12-2020,25.4,31.0,28.1,79,1.0,9.3,8,50,4,N 
29-12-2020,25.8,30.2,26.2,88,0.0,8.1,5,80,2,N 
30-12-2020,25.0,31.2,27.6,80,0.4,2.4,7,40,4,N 
31-12-2020,24.8,30.3,27.1,82,0.4,5.5,7,360,4,N 
