Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-10-2020,23.6,30.9,27.7,86,3.9,4.8,4,220,2,C 
02-10-2020,23.3,31.3,27.8,84,3.9,3.8,6,230,3,SW
03-10-2020,22.1,31.0,27.0,80,11.7,4.7,6,230,3,S 
04-10-2020,23.7,31.6,27.4,84,0.0,3.5,4,210,2,C 
05-10-2020,23.7,32.1,28.3,80,0.0,0.7,4,180,1,C 
06-10-2020,25.2,30.5,27.8,83,0.0,2.5,6,210,3,S 
07-10-2020,24.3,32.4,28.2,79,0.0,4.0,5,230,2,C 
08-10-2020,23.5,30.8,26.5,84,59.5,5.4,6,250,3,W 
09-10-2020,22.6,29.2,27.1,86,9.6,2.1,5,200,2,S 
10-10-2020,23.0,33.7,26.1,89,23.1,0.0,6,190,3,S 
11-10-2020,22.6,30.6,26.5,84,3.9,0.0,5,200,3,SW
12-10-2020,23.3,31.3,28.4,78,0.6,0.6,7,180,3,S 
13-10-2020,23.7,31.6,28.0,80,0.6,1.6,6,200,2,S 
14-10-2020,24.6,31.8,28.5,82,0.0,1.9,5,190,3,S 
15-10-2020,24.5,32.2,28.1,82,0.0,1.4,5,200,2,S 
16-10-2020,23.0,32.5,27.9,81,16.3,4.4,5,190,2,S 
17-10-2020,24.7,33.1,29.5,79,16.3,3.7,6,120,3,SE
18-10-2020,26.2,31.6,28.9,81,0.0,8.9,7,210,2,SE
19-10-2020,21.6,32.6,28.3,74,24.7,2.5,4,240,2,E 
20-10-2020,24.3,30.6,27.8,85,24.7,6.8,4,80,1,C 
21-10-2020,24.6,32.9,29.0,77,24.7,2.2,4,40,2,E 
22-10-2020,23.2,31.0,26.9,82,29.5,4.0,7,290,4,W 
23-10-2020,24.0,30.4,27.3,90,3.5,1.8,3,50,1,C 
24-10-2020,22.6,29.7,26.1,93,1.0,0.0,7,240,2,C 
25-10-2020,22.6,32.2,27.9,78,2.3,1.6,7,260,3,NW
26-10-2020,22.7,30.2,26.1,92,31.0,9.6,2,160,1,C 
27-10-2020,22.7,33.1,28.7,79,2.2,0.0,5,250,2,S 
28-10-2020,23.3,30.6,27.3,91,2.2,8.1,2,170,1,C 
29-10-2020,23.9,31.5,27.9,85,19.8,0.9,5,160,2,S 
30-10-2020,23.5,31.5,27.6,85,0.0,4.9,4,30,1,C 
31-10-2020,24.2,31.4,27.4,85,0.0,6.4,7,270,2,NE
