Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-12-2019,26,32.2,28.6,84,0,7.2,4,60,1,C 
02-12-2019,26,30.7,27,87,0,8.3,3,30,2,N 
03-12-2019,24,30.2,28.2,75,4.4,2.4,5,30,3,N 
04-12-2019,24,32.2,28.5,72,0,0.2,5,30,3,N 
05-12-2019,27,30.7,28.3,76,0,4,4,20,3,N 
06-12-2019,26,32,28.3,74,0,0.1,4,20,3,N 
07-12-2019,26,30.2,28.3,72,0,5.2,6,30,3,NE
08-12-2019,23,29.4,24.8,95,26.6,0,7,40,3,NE
09-12-2019,23,,24.7,96,62,0,6,20,2,N 
10-12-2019,23,27.6,24.8,96,31.2,0.8,4,360,2,N 
11-12-2019,24,26.4,24.2,94,63.2,0,4,30,1,N 
12-12-2019,24,31.4,27.4,80,11.8,0,7,50,3,N 
13-12-2019,25,31.4,26,88,0,8.7,4,20,2,N 
14-12-2019,23,29.6,24.1,99,96.4,2.7,3,310,1,C 
15-12-2019,24,27.5,24.7,97,53,0,3,360,1,C 
16-12-2019,24,29,25.9,89,4.2,0,3,10,1,C 
17-12-2019,24,27.3,25.2,96,1.8,3.2,3,100,1,C 
18-12-2019,24,30.8,25.8,92,7,0,4,40,2,N 
19-12-2019,24,30.4,26.8,86,6.2,6.1,4,40,2,NE
20-12-2019,25,30.9,27.2,87,0,5.5,6,60,3,NE
21-12-2019,25,31.2,27.5,84,0,7.9,7,50,3,C 
22-12-2019,25,30.1,27,84,0,7.2,5,340,3,N 
23-12-2019,25,31.2,27.5,83,0,4.9,7,60,4,N 
24-12-2019,25,31.4,28.1,79,0,8.3,8,30,4,NE
25-12-2019,25,31.2,27.5,83,0,5.8,6,50,3,N 
26-12-2019,25,30.2,26.9,83,8888,6.5,5,50,3,NE
27-12-2019,,31.5,27.7,78,0,7,9,50,4,NE
28-12-2019,26,31.4,28,76,0,10,10,50,5,NE
29-12-2019,26,31.8,28.2,78,0,10.2,8,40,5,NE
30-12-2019,26,32.2,28.1,77,0,9.2,6,50,3,N 
31-12-2019,25,33.1,28.4,76,0,9.5,7,40,4,N 
