Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-08-2019,24,33.6,28.3,73,0,9.5,3,200,2,SE
02-08-2019,24,33,29,71,0,10.2,6,160,2,S 
03-08-2019,27,32.8,28.9,76,0,9.7,4,150,2,SE
04-08-2019,27,32.2,28.9,76,0,8.3,5,130,3,SE
05-08-2019,26,32.1,28.8,77,0,4.7,5,140,3,SE
06-08-2019,27,32.8,29,76,0,6.5,5,140,2,SE
07-08-2019,26,32.3,28.3,78,0,3.2,5,130,2,SE
08-08-2019,27,32,28.3,78,0,6.9,4,160,2,SE
09-08-2019,26,32.6,28.7,77,0,5.4,5,180,2,S 
10-08-2019,25,32.4,28.8,77,1,6.9,5,130,3,SE
11-08-2019,27,32.4,29.1,78,,7.3,6,130,4,SE
12-08-2019,23,33,29.1,76,0,8.8,6,130,2,SE
13-08-2019,27,33.4,29.6,76,0,7.8,4,130,2,SE
14-08-2019,26,33,29,80,0,9.8,5,140,2,SE
15-08-2019,25,32.4,27.8,84,0,7.8,3,150,2,SE
16-08-2019,26,33.6,29.4,73,,5.5,5,130,2,SE
17-08-2019,27,32.8,29.4,75,0,8.1,7,170,3,SE
18-08-2019,27,32.6,29.1,73,0,7.6,4,130,2,SE
19-08-2019,25,33.4,29.3,68,0,10.3,5,130,2,SE
20-08-2019,27,32.9,29.4,73,0,7.8,5,140,3,SE
21-08-2019,27,33,29.5,73,0,10,4,150,2,SE
22-08-2019,26,32.9,28.8,81,0,8.6,4,130,2,SE
23-08-2019,25,32.8,28.4,78,8888,5.3,5,150,2,SE
24-08-2019,26,33.2,29.2,71,0,9.6,4,150,2,SE
25-08-2019,,33.4,28.6,79,0,9.1,5,150,1,C 
26-08-2019,25,34.2,29.2,77,8.9,2.8,3,120,1,C 
27-08-2019,25,33.7,25.6,94,8888,6.6,4,270,1,C 
28-08-2019,,28.2,25.5,90,32.6,1.7,3,270,1,S 
29-08-2019,24,32.2,27.9,81,1.4,0,4,150,2,S 
30-08-2019,,31.8,28.8,70,8888,5.9,6,190,2,SE
31-08-2019,25,32.3,28.3,72,0,5.3,5,150,3,SE
