Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-05-2023,26.0,33.4,30.0,74,0.0,6.1,6,60,3,NE
02-05-2023,26.6,33.2,29.9,77,0.0,8.7,6,60,3,E 
03-05-2023,27.2,34.1,29.4,80,0.0,10.0,6,70,2,NE
04-05-2023,25.7,33.0,28.6,83,10.0,9.1,4,80,2,E 
05-05-2023,26.0,32.4,28.2,85,0.0,4.6,5,190,2,W 
06-05-2023,24.7,32.3,28.4,83,56.0,5.0,6,270,3,SW
07-05-2023,24.4,30.8,28.2,84,5.0,4.7,6,220,3,SW
08-05-2023,25.4,33.8,28.7,77,0.2,1.3,6,220,3,S 
09-05-2023,25.8,33.6,29.7,75,3.1,6.9,5,220,3,S 
10-05-2023,26.2,34.1,30.2,73,0.0,6.3,6,140,3,SE
11-05-2023,27.8,33.4,29.6,79,0.0,8.3,5,80,3,E 
12-05-2023,27.0,33.7,29.6,79,0.0,6.7,5,70,2,E 
13-05-2023,25.8,34.8,30.2,76,0.0,11.5,5,100,2,C 
14-05-2023,26.9,34.8,30.0,77,0.0,9.9,5,150,2,SE
15-05-2023,27.4,33.6,27.7,84,0.2,7.1,5,120,2,E 
16-05-2023,23.2,30.0,25.3,94,44.6,5.3,8,280,2,C 
17-05-2023,22.8,32.5,27.4,90,49.8,1.5,4,150,1,C 
18-05-2023,23.7,33.0,29.2,79,34.4,5.3,4,240,2,SW
19-05-2023,25.4,34.0,28.5,79,0.0,9.0,5,250,2,SW
20-05-2023,25.6,33.2,29.4,78,0.0,5.1,8,220,3,S 
21-05-2023,25.8,29.8,25.2,95,0.0,6.1,4,200,1,C 
22-05-2023,24.0,32.9,29.1,80,15.8,0.4,5,190,2,C 
23-05-2023,25.4,32.4,28.0,80,0.0,9.3,7,180,2,S 
24-05-2023,24.5,33.4,29.9,72,0.5,7.4,6,190,3,S 
25-05-2023,26.6,33.8,30.1,75,0.0,5.5,5,180,3,SE
26-05-2023,25.9,31.4,27.7,86,0.0,5.7,5,180,2,SW
27-05-2023,26.0,32.7,28.2,84,0.7,0.0,4,200,2,C 
28-05-2023,25.2,32.0,28.2,82,1.0,3.6,6,190,3,S 
29-05-2023,25.4,32.8,29.0,78,15.1,2.3,6,220,3,S 
30-05-2023,25.7,33.5,28.8,80,0.0,7.8,5,180,3,S 
31-05-2023,26.8,33.6,30.0,78,0.9,5.0,5,200,3,S 
