Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-11-2023,25.4,32.2,27.8,85,0.0,5.3,5,270,1,C 
02-11-2023,25.2,32.7,28.9,79,4.9,5.9,4,60,2,NE
03-11-2023,25.6,33.0,28.7,80,4.9,6.8,3,60,1,C 
04-11-2023,25.6,32.2,26.9,89,0.0,4.1,4,80,1,C 
05-11-2023,24.3,32.4,28.3,81,8.6,4.9,4,70,1,C 
06-11-2023,24.6,32.6,27.8,85,8.6,6.6,5,40,2,NW
07-11-2023,25.3,31.8,28.3,81,0.0,4.5,4,60,2,W 
08-11-2023,25.6,29.9,27.4,88,0.0,3.8,4,150,1,C 
09-11-2023,25.2,33.4,27.8,86,0.0,0.5,5,260,2,SW
10-11-2023,25.3,32.0,28.1,84,5.7,2.7,6,20,2,NW
11-11-2023,25.4,33.6,29.4,78,3.1,3.4,6,310,2,NW
12-11-2023,26.0,32.3,28.0,85,0.0,7.5,4,320,2,NW
13-11-2023,25.7,32.2,27.9,86,0.4,3.3,6,60,2,E 
14-11-2023,24.4,31.6,26.8,91,16.5,6.2,8,270,2,W 
15-11-2023,25.0,31.4,27.7,85,11.1,1.1,5,190,2,N 
16-11-2023,25.2,32.0,28.1,85,14.8,5.7,4,80,2,N 
17-11-2023,26.2,32.6,28.7,82,2.7,4.5,7,60,2,N 
18-11-2023,26.4,32.8,29.3,79,2.7,7.4,7,60,4,N 
19-11-2023,27.1,29.2,27.2,88,0.0,8.8,6,350,3,N 
20-11-2023,25.9,33.0,28.4,83,0.0,0.0,5,270,3,N 
21-11-2023,26.3,30.0,26.4,92,5.0,7.6,5,230,2,C 
22-11-2023,24.2,29.7,26.7,89,53.6,1.0,4,290,2,NW
23-11-2023,23.1,31.7,26.5,90,44.4,0.1,4,340,2,N 
24-11-2023,24.1,31.0,27.9,83,52.0,1.5,4,350,3,N 
25-11-2023,24.6,30.0,26.8,88,52.0,1.5,5,230,1,C 
26-11-2023,25.1,30.7,26.7,89,1.1,0.4,4,320,2,N 
27-11-2023,24.2,28.3,25.9,92,30.4,2.5,3,270,1,C 
28-11-2023,24.5,31.2,27.4,88,1.4,0.0,6,60,2,N 
29-11-2023,24.6,30.6,27.6,88,19.3,1.0,4,80,2,E 
30-11-2023,25.2,32.2,26.9,88,0.1,1.9,5,270,2,N 
