Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-05-2013,25,31.1,27.5,89,0.5,4.2,5,210,4,S 
02-05-2013,25,32.1,28.1,86,0,2.2,6,120,4,SE
03-05-2013,25,31.3,27.2,90,0,5.4,4,170,3,SE
04-05-2013,26,32.3,28.6,84,0,2.6,6,150,4,SE
05-05-2013,26,31,26.6,92,0,6.2,8,120,3,SE
06-05-2013,25,32.2,27.8,84,0,2.2,4,70,4,SE
07-05-2013,25,32.6,27.3,89,0,3.2,5,50,4,N 
08-05-2013,25,31.8,26.9,92,0,3.1,4,220,3,SW
09-05-2013,25,32.4,27.7,86,0,1.4,6,140,4,SE
10-05-2013,26,32.2,27.3,92,2.9,2.6,7,160,3,SE
11-05-2013,25,30,27.1,84,8888,0.6,6,170,4,S 
12-05-2013,25,33.3,28.9,81,0,0.2,8,140,5,SE
13-05-2013,26,32.9,30.3,78,0,5.2,7,120,4,SE
14-05-2013,26,32.6,27.6,87,0,6.6,4,120,3,SE
15-05-2013,24,32.7,29.4,86,36.2,5.2,5,280,4,SE
16-05-2013,24,30,26.1,88,0,3.8,5,270,4,S 
17-05-2013,24,33.8,28.3,80,8888,0.2,4,100,3,SE
18-05-2013,25,30.2,26.5,78,0,5.7,4,200,3,SW
19-05-2013,22,33.2,28.2,82,0,0.2,5,180,3,SW
20-05-2013,25,31.8,28.3,86,0,5.4,3,160,2,W 
21-05-2013,25,33.2,27.3,87,0,3.8,5,50,4,NE
22-05-2013,25,31.8,28,84,0,4.2,5,220,2,SW
23-05-2013,26,32.2,28.3,84,0,3.8,3,260,2,SE
24-05-2013,26,30.2,27.2,88,0,2.2,5,250,3,NW
25-05-2013,25,33.3,28.8,79,0,1.4,6,250,4,W 
26-05-2013,25,31.2,27.3,88,0,3.8,7,310,3,NE
27-05-2013,24,32.7,28.4,80,0,2.5,5,30,3,NE
28-05-2013,25,33,28.6,76,0,5.7,4,280,3,W 
29-05-2013,25,30.6,26.3,90,0,5.7,3,280,2,SW
30-05-2013,25,32.5,27.5,85,0,0.1,12,350,4,W 
31-05-2013,24,32.3,27.6,82,0,1.9,6,40,4,N 
