Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-04-2013,26,33.3,29.5,79,0,5.4,7,60,5,NE
02-04-2013,26,33.1,29,83,0,4.6,8,50,6,NE
03-04-2013,25,34.2,29.2,81,0,3.8,4,340,3,W 
04-04-2013,26,34.2,28.6,82,21.5,3.9,6,300,4,NW
05-04-2013,25,33.4,28.9,78,55,4.1,11,250,4,W 
06-04-2013,23,30,25.7,94,0,5.8,8,270,4,W 
07-04-2013,24,30.2,28.3,80,0,0,5,270,4,W 
08-04-2013,26,32,28.3,86,0,0,4,130,3,NW
09-04-2013,26,31.2,28.2,83,8888,0.5,5,70,4,E 
10-04-2013,26,31.7,28.8,80,8888,0.2,5,50,3,N 
11-04-2013,26,30.4,27.8,81,0,3,5,30,3,N 
12-04-2013,25,32.6,28.1,82,0,0.6,6,60,4,E 
13-04-2013,25,33.2,29.3,78,37.8,5,4,110,3,E 
14-04-2013,23,29.6,24.9,91,0,6.2,5,280,3,NW
15-04-2013,23,33.6,29.1,81,0,0,4,70,3,E 
16-04-2013,26,33.6,28.3,84,2.6,5.4,5,120,3,E 
17-04-2013,24,31.4,27,83,0,3.8,7,280,4,W 
18-04-2013,24,34,29.2,78,2.8,3.4,7,240,5,W 
19-04-2013,24,30,26.9,87,0,6.6,3,360,3,W 
20-04-2013,25,33.6,28.6,84,0,0,6,190,4,SE
21-04-2013,25,32.2,26.9,90,0,5.1,5,230,3,E 
22-04-2013,24,33.6,27.9,80,0,2.6,4,110,3,SE
23-04-2013,25,32.2,26.5,92,0,4.2,4,270,3,W 
24-04-2013,25,32.4,28.2,84,0,2.7,4,210,3,SW
25-04-2013,24,33.1,27.9,84,4.6,3.8,5,270,3,E 
26-04-2013,24,28.8,26.5,84,0,3.5,4,10,3,N 
27-04-2013,23,32.3,27.4,90,0,0,3,100,2,W 
28-04-2013,25,27.8,25.9,95,0,3.1,3,40,2,S 
29-04-2013,24,31.2,26.8,90,0,0,6,130,4,SE
30-04-2013,24,32.8,28,86,0,3.4,4,90,3,E 
