Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-07-2013,24,32.6,28.3,78,0,0.6,5,230,4,W 
02-07-2013,25,31.7,25.2,95,0,6.9,8,260,3,SW
03-07-2013,23,31.5,27.6,82,0,2.1,5,190,3,S 
04-07-2013,24,30.8,25.1,96,8.6,4.5,6,300,4,W 
05-07-2013,23,29.2,26,86,0,1.8,4,260,3,W 
06-07-2013,24,31.8,27.5,79,0,0,8,180,5,SE
07-07-2013,24,32,27.4,84,0,4.7,7,190,4,SE
08-07-2013,25,31.9,28.5,80,0,5.3,7,190,3,E 
09-07-2013,24,28.3,24.9,88,0,4.5,5,220,3,SW
10-07-2013,24,31,27.3,80,0,1.4,6,210,4,S 
11-07-2013,24,30.4,27,86,0,5.6,4,280,3,W 
12-07-2013,23,31.5,26.9,88,0,1.9,9,280,4,W 
13-07-2013,25,29.9,27.3,87,3,4.6,9,280,4,SW
14-07-2013,23,28.6,25.4,85,0.7,0,7,250,4,S 
15-07-2013,23,30.5,26.6,80,0,0,4,140,2,SE
16-07-2013,24,31.8,26.8,88,0,0.1,3,290,3,SE
17-07-2013,24,30.4,25.2,92,0,1.6,9,180,4,S 
18-07-2013,24,27,25.9,90,0,2.2,5,200,4,S 
19-07-2013,24,30.4,26.6,85,0,0,7,200,4,S 
20-07-2013,24,31.8,27.6,84,0,2.2,5,190,3,S 
21-07-2013,24,33,27.5,82,0,5.4,5,180,3,S 
22-07-2013,24,32.2,28.2,76,0,5.1,8,180,4,S 
23-07-2013,25,32.5,28.4,81,0,6.7,9,140,4,SE
24-07-2013,26,32.6,28.8,80,0,6,10,130,5,SE
25-07-2013,26,31,28,82,0,5.8,7,180,5,S 
26-07-2013,25,31.5,27.4,86,0.1,0.9,5,130,4,SE
27-07-2013,25,29.4,25.5,92,0,3,4,210,2,SW
28-07-2013,23,32.2,27,82,0,0.2,7,160,4,SE
29-07-2013,23,30.2,26.1,91,0,5.4,5,170,3,S 
30-07-2013,23,31.8,27.7,79,0,1.3,6,190,4,S 
31-07-2013,25,31.3,27.7,81,0,5.8,8,210,5,S 
