Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-04-2015,25.6,32.2,28.0,82,1.7,5.1,6,50,2,N 
02-04-2015,25.6,32.4,27.5,84,1.8,0.6,6,60,4,N 
03-04-2015,25.1,30.4,27.2,84,0.0,0.5,3,200,2,E 
04-04-2015,24.7,33.2,28.8,81,0.0,0.3,6,70,3,E 
05-04-2015,25.5,31.2,28.0,82,0.0,0.3,6,190,4,S 
06-04-2015,25.6,32.4,28.0,83,0.0,0.4,5,30,4,NE
07-04-2015,26.3,32.6,29.7,72,0.0,0.4,8,50,6,NE
08-04-2015,26.4,32.7,29.2,79,0.0,0.7,7,50,5,NE
09-04-2015,26.4,32.4,28.9,78,9.8,0.6,11,40,7,NE
10-04-2015,24.9,31.0,26.9,87,0.0,0.5,8,40,5,NE
11-04-2015,24.8,32.0,28.0,79,0.0,0.3,7,50,4,E 
12-04-2015,24.6,32.6,28.3,80,0.0,0.6,8,50,5,NE
13-04-2015,24.6,32.8,28.8,77,0.0,0.8,8,40,5,NE
14-04-2015,24.4,32.4,29.4,70,0.0,0.8,9,40,5,NE
15-04-2015,25.0,32.5,29.4,71,0.0,0.9,10,50,5,NE
16-04-2015,26.2,32.3,29.1,74,0.0,0.6,8,40,6,NE
17-04-2015,27.0,32.2,29.4,74,0.0,0.8,9,50,5,E 
18-04-2015,25.5,33.4,29.0,78,0.0,0.6,5,60,3,E 
19-04-2015,25.5,33.2,27.8,81,0.0,0.6,7,180,4,S 
20-04-2015,24.2,34.1,28.9,83,0.0,0.5,5,170,4,S 
21-04-2015,25.2,33.4,28.3,83,0.0,0.5,5,90,3,N 
22-04-2015,25.0,33.8,28.5,80,3.0,0.5,5,80,3,NW
23-04-2015,24.8,31.8,28.2,81,0.0,0.5,7,60,4,N 
24-04-2015,25.2,33.0,26.7,89,0.0,0.5,10,40,4,NE
25-04-2015,24.5,32.1,28.1,80,2.0,0.4,7,50,4,NE
26-04-2015,25.0,31.9,27.9,83,2.0,0.2,8,50,5,NE
27-04-2015,25.0,29.0,26.5,88,0.0,0.5,6,200,3,SW
28-04-2015,24.1,32.8,28.4,83,0.0,0.2,7,60,4,NE
29-04-2015,24.2,31.6,28.2,85,5.3,0.4,6,40,5,NE
30-04-2015,23.9,31.9,26.9,87,0.0,0.5,6,280,4,NW
