Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-07-2015,25.2,32.0,27.7,83,0.0,7.9,5,130,2,S 
02-07-2015,25.2,31.9,28.8,81,3.1,4.9,5,150,3,S 
03-07-2015,26.5,32.4,28.7,77,4.1,6.4,7,160,4,S 
04-07-2015,25.2,30.0,26.9,84,4.1,7.8,8,180,3,S 
05-07-2015,23.8,32.5,29.3,73,5.7,1.1,8,180,4,S 
06-07-2015,25.3,31.7,29.1,77,0.0,10.5,8,120,5,SE
07-07-2015,25.3,31.9,29.0,78,0.0,7.6,7,130,4,S 
08-07-2015,27.0,32.2,28.5,82,0.0,5.3,8,180,3,S 
09-07-2015,24.0,32.6,29.1,81,12.5,2.6,9,190,3,S 
10-07-2015,23.7,30.7,28.1,83,15.0,8.2,5,190,3,S 
11-07-2015,23.7,32.2,29.2,76,15.0,0.5,7,170,4,S 
12-07-2015,26.8,32.2,29.2,78,0.1,5.8,8,140,5,SE
13-07-2015,26.4,31.6,28.6,81,0.0,7.6,8,160,5,S 
14-07-2015,24.1,31.5,28.0,83,2.7,5.6,7,190,4,S 
15-07-2015,25.4,32.0,28.8,82,2.7,5.2,6,180,3,S 
16-07-2015,25.8,32.6,29.2,82,0.0,4.8,7,170,4,SE
17-07-2015,27.6,32.8,29.6,79,0.0,7.0,8,140,5,SE
18-07-2015,27.8,32.8,29.6,77,0.0,7.7,8,130,6,SE
19-07-2015,26.8,32.5,29.2,77,0.0,8.4,7,130,4,SE
20-07-2015,25.7,32.4,29.3,78,0.2,9.5,9,130,5,SE
21-07-2015,26.4,32.4,29.1,77,9.5,6.5,9,130,4,SE
22-07-2015,26.6,32.8,29.3,74,9.5,9.5,8,130,5,SE
23-07-2015,26.8,32.5,28.0,84,0.0,11.4,7,100,3,SE
24-07-2015,25.2,32.2,28.3,79,3.8,5.9,5,130,3,SE
25-07-2015,24.4,32.6,29.5,75,0.0,8.0,8,120,4,SE
26-07-2015,25.2,32.2,28.9,74,0.0,10.4,7,130,1,N 
27-07-2015,24.5,32.6,28.4,76,0.9,3.6,7,180,3,S 
28-07-2015,25.2,32.2,27.7,80,0.9,5.2,8,90,4,E 
29-07-2015,24.8,32.4,28.6,75,2.8,6.8,9,120,4,SE
30-07-2015,25.7,32.2,28.6,77,0.0,9.2,7,120,3,SE
31-07-2015,25.1,32.0,27.5,80,0.0,10.3,8,180,3,N 
