Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-10-2015,23.8,32.6,27.4,86,13.6,0.0,7,150,2,SE
02-10-2015,23.0,30.8,27.1,84,36.3,1.1,5,310,1,N 
03-10-2015,23.0,31.4,27.9,82,0.0,0.3,5,170,3,SE
04-10-2015,24.4,31.8,28.5,80,0.0,0.2,6,150,3,SE
05-10-2015,25.6,31.6,27.9,84,0.0,6.0,4,110,2,N 
06-10-2015,25.0,32.0,28.1,81,0.0,0.0,7,50,2,E 
07-10-2015,25.6,32.0,27.9,80,0.3,2.9,6,50,2,NE
08-10-2015,25.2,32.6,28.1,78,0.5,5.8,3,100,1,N 
09-10-2015,24.4,32.3,28.4,75,0.0,5.6,6,170,2,SE
10-10-2015,25.1,32.0,28.6,77,0.0,9.3,7,120,3,SE
11-10-2015,25.8,33.3,28.7,76,0.0,8.0,8,140,3,SE
12-10-2015,24.8,32.9,28.3,78,0.0,8.0,7,130,2,E 
13-10-2015,24.6,33.4,28.2,77,0.0,6.7,5,80,2,E 
14-10-2015,25.0,33.0,28.9,78,0.0,5.2,5,70,2,E 
15-10-2015,25.4,33.9,29.2,74,0.0,4.9,5,80,3,E 
16-10-2015,25.3,32.4,28.8,75,0.0,7.6,4,120,2,E 
17-10-2015,26.1,33.2,29.0,77,0.0,1.1,5,190,2,N 
18-10-2015,25.6,32.2,29.0,77,0.0,3.7,6,140,3,SE
19-10-2015,25.6,33.4,28.8,76,0.0,0.0,7,120,3,SE
20-10-2015,25.0,33.3,28.3,75,0.0,6.0,7,110,3,SE
21-10-2015,24.2,32.8,28.7,75,0.0,6.5,9,160,4,E 
22-10-2015,25.0,33.5,29.3,74,0.0,6.1,8,130,4,SE
23-10-2015,25.4,32.8,28.9,79,0.0,6.9,6,130,3,E 
24-10-2015,27.1,31.4,26.9,88,0.0,3.9,5,130,2,N 
25-10-2015,25.0,31.6,27.7,83,21.5,3.9,5,120,2,N 
26-10-2015,25.2,33.4,28.4,76,0.0,3.9,7,120,1,N 
27-10-2015,25.3,32.3,28.2,79,0.0,1.9,10,120,2,NW
28-10-2015,24.5,28.6,26.4,87,53.9,4.5,4,50,1,N 
29-10-2015,23.6,31.8,27.8,80,1.5,0.0,7,30,3,N 
30-10-2015,24.4,31.5,27.4,84,58.0,8.2,5,40,1,N 
31-10-2015,25.2,31.4,27.4,84,0.8,3.3,5,120,2,N 
