Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-11-2012,24,30.6,26.5,89,1,1.4,4,230,3,W 
02-11-2012,25,31.4,28,80,0,3.4,6,40,4,NE
03-11-2012,26,28.5,26.1,90,0,5.8,5,280,3,SW
04-11-2012,25,31.9,27.7,82,3.4,0,6,270,3,W 
05-11-2012,23,29.1,26.2,86,8888,5.3,9,260,4,W 
06-11-2012,23,30.1,27.3,87,0,0.1,3,300,2,N 
07-11-2012,24,31.6,28,82,0,1.8,9,30,6,NE
08-11-2012,25,32.4,28.1,84,0,6.9,7,40,4,N 
09-11-2012,26,31.4,27.9,84,0,4.8,5,60,4,N 
10-11-2012,25,29.3,26.7,90,0,2.4,3,340,2,NW
11-11-2012,24,31.7,28.4,82,0,0.6,5,260,3,W 
12-11-2012,24,29.7,26.8,87,0,4.2,6,60,3,N 
13-11-2012,24,30.8,27.1,86,0,0,6,280,4,W 
14-11-2012,24,30.8,26.6,89,0,0,6,300,3,NW
15-11-2012,25,30.6,26.3,91,0,0.9,3,30,2,W 
16-11-2012,24,31.8,27.3,87,0,0.8,6,40,3,E 
17-11-2012,25,32.1,28,83,0,4.7,8,70,3,W 
18-11-2012,24,32.8,27.7,82,3.6,3.9,7,220,3,N 
19-11-2012,23,28.3,25.5,90,8888,4.1,4,210,3,SW
20-11-2012,23,30.8,26.7,86,0,0,4,50,3,NW
21-11-2012,24,30.6,26.9,89,0,2.6,5,60,3,SE
22-11-2012,25,28.7,26.3,92,0,1,5,260,2,NW
23-11-2012,23,32.3,26.9,86,0,0.4,6,290,3,W 
24-11-2012,24,31.3,27.6,82,0,3.5,6,280,3,W 
25-11-2012,25,32.6,25.8,92,0,4.4,3,210,2,SW
26-11-2012,24,32.6,27.2,87,0,1.4,3,240,3,SE
27-11-2012,25,31.5,27.2,84,0,2.5,4,160,3,W 
28-11-2012,24,31.6,27.7,85,0,0.6,4,70,3,E 
29-11-2012,24,31.3,26,89,0,3.8,5,140,3,SE
30-11-2012,24,31.2,27.6,84,0,3.9,5,60,4,NE
