Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-04-2012,24,33.4,28.5,75,7.2,0.6,8,230,3,W 
02-04-2012,23,31.4,25.8,85,0,7.1,5,240,3,SW
03-04-2012,23,31,27,83,1.9,0.2,7,210,3,SW
04-04-2012,24,30.3,27.2,81,0,2.4,4,300,3,NW
05-04-2012,24,31,26.9,88,0,3.3,3,250,2,E 
06-04-2012,25,30.9,26.7,88,0,2.5,4,50,3,E 
07-04-2012,24,31.6,27.6,84,0,3,6,60,4,NE
08-04-2012,25,31.9,28.6,76,0,5,7,60,4,NE
09-04-2012,24,31.2,26.2,87,0.9,6.1,5,130,2,E 
10-04-2012,25,32.2,26.4,85,8888,2.6,5,80,4,NE
11-04-2012,23,28.8,26.5,89,0,2.1,4,280,3,W 
12-04-2012,25,30.9,26.7,88,0,1,4,200,3,S 
13-04-2012,24,32.4,27.9,84,0,3.3,4,160,3,SE
14-04-2012,25,32,26.2,88,0,5.4,4,90,3,E 
15-04-2012,24,29.9,25.2,93,0,2.6,5,220,3,SE
16-04-2012,24,31.8,26.8,88,0,1.7,6,250,4,SE
17-04-2012,24,31.8,25.5,94,0,3.3,3,340,3,SW
18-04-2012,24,32.3,27.5,86,0,0.2,5,160,3,SE
19-04-2012,24,31.6,26.1,91,0,4.2,3,80,2,E 
20-04-2012,24,32.4,28,83,0,2.7,5,240,3,W 
21-04-2012,25,29.1,26.6,89,0,5.6,7,290,4,W 
22-04-2012,24,31.2,27.2,83,0,0.6,5,200,4,S 
23-04-2012,25,32.4,28.7,84,0,0.9,5,190,3,S 
24-04-2012,25,31.8,25.6,94,0,3.4,8,220,5,SW
25-04-2012,25,31.6,27.1,87,0,2.4,5,240,3,SW
26-04-2012,25,32.2,28.7,81,0,3.4,8,200,5,SW
27-04-2012,25,32.8,28.4,76,0,6.3,8,210,4,SW
28-04-2012,25,32.2,28.8,82,0,6.2,4,340,3,NW
29-04-2012,24,32.2,27.1,86,30.9,5,4,270,3,SE
30-04-2012,23,32.6,27.1,86,0,4.4,6,200,3,W 
