Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-07-2012,24,32,28.1,80,0,1.8,8,150,5,SE
02-07-2012,25,31.1,27.4,84,0,5.8,8,140,4,SE
03-07-2012,25,29.7,27.5,84,0,2.6,6,210,4,S 
04-07-2012,25,31.2,27.6,84,4,3.2,8,180,4,SW
05-07-2012,24,28.2,26,91,0,3.6,5,220,3,S 
06-07-2012,24,31,27.7,82,0,0,8,180,4,S 
07-07-2012,25,31.5,26.6,87,4.6,3.4,8,150,5,SE
08-07-2012,24,31.4,26.8,79,0,3.5,5,190,3,SW
09-07-2012,24,30.6,26.7,81,0,2.8,8,200,4,SW
10-07-2012,24,29,26.1,90,0,1.8,3,210,3,SW
11-07-2012,24,30.6,25.6,92,0,0.4,5,200,3,SW
12-07-2012,24,31,27.3,84,0,1.4,7,210,4,SW
13-07-2012,25,31,27.4,86,3.7,4.1,8,150,4,SE
14-07-2012,25,28.2,25.3,94,0,1.9,9,120,4,SE
15-07-2012,24,30.8,26.7,86,0,0,7,150,4,S 
16-07-2012,25,30,25.7,91,0,2.1,7,160,4,S 
17-07-2012,24,30.9,26.8,85,0,2.4,5,200,4,SW
18-07-2012,23,29.6,26.4,86,0,2.4,5,180,4,S 
19-07-2012,24,29.9,25.3,92,0,0.6,5,170,4,SW
20-07-2012,23,31,27.1,84,0,1.6,8,140,5,SE
21-07-2012,24,30.8,26.5,88,0.4,4.6,5,150,3,SE
22-07-2012,25,32,27.6,84,0,3.3,7,190,4,SW
23-07-2012,24,32.4,28.1,76,0,6.6,9,210,4,S 
24-07-2012,24,32.2,27.2,76,0,6,8,180,4,S 
25-07-2012,24,31.9,27.9,79,0,5.3,8,140,5,SE
26-07-2012,25,32,29.1,74,0,5,9,130,5,SE
27-07-2012,27,31.7,28.7,79,0,6.6,7,150,5,SE
28-07-2012,25,31.2,27.5,84,0,6.6,6,150,4,S 
29-07-2012,25,31.3,27.6,83,0,3.4,8,140,4,SW
30-07-2012,26,32.1,28.1,79,0,3.4,8,220,4,S 
31-07-2012,25,32.2,28.2,77,0,4.2,7,190,4,SE
