Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-02-2012,23,30.8,27.3,81,0,3,10,40,5,NE
02-02-2012,25,29.2,25.5,88,0.8,3,10,230,4,E 
03-02-2012,23,26.6,25,90,0,1.3,6,60,4,NE
04-02-2012,23,30.4,27.2,80,0,0,9,40,5,NE
05-02-2012,25,31.2,27.6,78,0,3,9,50,5,NE
06-02-2012,25,30.8,27.2,81,0,4.6,10,50,5,NE
07-02-2012,25,31.2,27.1,81,0,6.1,7,60,5,E 
08-02-2012,24,30.8,27.2,78,0,6.6,9,60,6,NE
09-02-2012,24,30.8,26.7,75,0,6.6,9,60,5,E 
10-02-2012,24,31,27.4,78,0,6.6,9,40,6,NE
11-02-2012,25,32,28.4,76,0,6.9,11,50,6,NE
12-02-2012,26,31.9,28.1,78,0,6.6,10,60,6,NE
13-02-2012,26,30.8,28.1,76,0.8,5.8,10,50,5,NE
14-02-2012,24,30.4,27.6,80,0,2.7,9,60,6,NE
15-02-2012,25,31.4,27.1,81,0.2,4.8,8,80,4,E 
16-02-2012,24,32.6,27.5,81,8888,4.9,5,60,4,N 
17-02-2012,25,31.2,26.7,81,0,5,5,50,3,NE
18-02-2012,23,29.9,25.8,87,2.7,3.4,5,280,3,NE
19-02-2012,22,31.2,26.4,78,0,0.2,5,40,3,NE
20-02-2012,23,30.4,27.1,81,8888,1.9,6,40,5,E 
21-02-2012,25,29.8,27.3,82,0,1.8,7,50,4,E 
22-02-2012,24,31,27.7,78,0,2.3,7,50,5,NE
23-02-2012,25,31.4,27.9,80,0,6.6,7,40,5,NE
24-02-2012,26,31.4,28.3,76,0,4.5,8,60,5,NE
25-02-2012,25,31.6,27.7,80,0,6.7,7,60,4,NE
26-02-2012,25,31.4,27.8,82,0,5.8,7,70,5,E 
27-02-2012,25,30.6,27.4,80,0,3,4,80,2,E 
28-02-2012,23,31.6,27.5,80,0,2.2,8,60,5,NE
29-02-2012,24,32.2,28.8,74,0,6.7,8,60,5,NE
