Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-06-2011,25,32.4,26.4,89,6.1,6.6,9,135,0,W 
02-06-2011,25,32.7,28.4,85,1.1,6.3,4,135,1,SE
03-06-2011,25,32.3,28,87,1,4.2,5,135,0,S 
04-06-2011,24,32,27.3,89,6.8,0,3,180,1,E 
05-06-2011,24,28.2,24.8,92,42.1,8,10,360,0,W 
06-06-2011,24,27.6,25.5,92,8.8,5.2,2,0,0,NE
07-06-2011,26,32.4,28.2,81,0,0.9,4,180,2,S 
08-06-2011,25,32.7,28.6,84,3.6,4.8,8,135,2,SE
09-06-2011,25,29,26.2,91,6.2,5.3,4,180,1,S 
10-06-2011,26,31.4,27.9,84,0,7.8,6,225,2,SW
11-06-2011,24,29.6,26.2,92,11.5,7.6,5,135,1,SE
12-06-2011,25,31.9,26.9,86,0,6.8,6,180,1,W 
13-06-2011,25,31.4,26.5,92,4.9,6.6,7,225,1,S 
14-06-2011,26,31.4,27.7,85,0,5,5,225,2,S 
15-06-2011,23,33.1,28.6,83,35.3,1.9,10,180,3,W 
16-06-2011,24,31.2,26.6,85,0,6.7,5,225,2,S 
17-06-2011,22,32.1,28.7,78,8.3,4.7,10,180,3,W 
18-06-2011,23,28.8,25.3,91,1.1,6.3,6,180,2,S 
19-06-2011,25,31.4,26.5,92,12.8,5.9,9,135,2,SW
20-06-2011,25,32.1,27.8,82,0.9,3.1,7,135,3,SE
21-06-2011,26,31.9,28,85,3.9,3.9,6,180,3,SE
22-06-2011,24,31.2,28.1,85,12.2,6.6,6,180,2,W 
23-06-2011,24,29.8,26,88,1.4,4.4,6,180,2,S 
24-06-2011,24,32.2,27.9,83,8888,6.5,5,180,2,S 
25-06-2011,25,29.8,27.5,86,10.5,6.3,9,225,3,S 
26-06-2011,24,31.5,28.3,80,0,0.9,8,180,4,SE
27-06-2011,24,31.8,27.8,76,0,0.2,6,180,2,SW
28-06-2011,26,31.4,27.9,84,0,2.4,6,180,3,S 
29-06-2011,25,31.6,27.9,82,4.6,0.2,10,225,2,SE
30-06-2011,23,26.6,25.3,93,28.7,0,9,180,2,S 
