Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-04-2011,25,33.3,28.1,78,1,8,7,360,3,NE
02-04-2011,25,32.2,27.5,80,0,6.1,7,45,3,NE
03-04-2011,23,32.5,28,82,3,7.4,7,45,4,E 
04-04-2011,24,31.4,26.6,85,0,5.8,8,45,4,NE
05-04-2011,26,31.4,27.8,79,0,7.4,7,45,4,E 
06-04-2011,25,31.4,28.1,78,0,7.2,8,45,4,E 
07-04-2011,25,32.5,28.1,73,0,8,8,45,4,NE
08-04-2011,25,31.8,28,75,0,8,9,45,4,NE
09-04-2011,26,31.9,27.9,78,0,7.7,8,45,3,E 
10-04-2011,25,30.4,26.4,88,30.9,2.6,15,45,3,N 
11-04-2011,24,27.4,26.1,89,1.4,0,6,45,2,SW
12-04-2011,25,31.3,27.6,81,0,7,8,45,4,NE
13-04-2011,26,31,27.6,78,0,7,8,45,4,NE
14-04-2011,24,31.4,26.8,83,7.8,5,10,45,3,NE
15-04-2011,25,31.3,27.4,82,0,7.3,8,45,4,E 
16-04-2011,23,30.9,26.2,90,12.2,2.2,5,90,0,E 
17-04-2011,24,31.8,27,83,7.4,7.2,5,90,2,W 
18-04-2011,23,30.4,29.4,65,8888,2.8,5,225,1,S 
19-04-2011,25,33.8,28.3,82,0,6.4,3,90,2,SE
20-04-2011,24,30.2,26.5,92,48.5,0.4,5,225,1,SW
21-04-2011,24,30.4,25.9,94,64.4,4.7,6,225,1,SW
22-04-2011,25,31.7,27.5,84,0,6.4,7,45,4,NE
23-04-2011,25,31.2,28,82,0,3.2,6,90,2,E 
24-04-2011,25,31.8,28.2,76,0,7.3,8,45,4,E 
25-04-2011,25,32.1,27.9,79,0,8,9,45,4,NE
26-04-2011,26,32.4,28.4,82,0,5.9,7,90,2,E 
27-04-2011,25,31.6,28.6,80,0,7.2,6,90,3,E 
28-04-2011,25,32.2,27.8,84,0,7.9,8,90,3,NE
29-04-2011,25,32.8,27.2,84,0.2,5,4,45,1,NE
30-04-2011,25,32.4,28.2,80,0,5.8,4,270,1,W 
