Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-05-2017,24.6,31.3,27.9,83,,,6,270,1,N 
02-05-2017,24.6,30.2,27.1,84,0,7.1,3,290,1,N 
03-05-2017,25.8,,27.2,89,1.9,3.2,3,120,1,N 
04-05-2017,25.1,31.4,27.6,84,6.7,2.9,4,230,1,N 
05-05-2017,,32.1,28.2,82,0,7.9,5,210,2,N 
06-05-2017,25.1,,27.5,85,1.2,,3,210,1,N 
07-05-2017,25,,26.4,88,0,2.4,4,240,1,N 
08-05-2017,24,31,27.7,83,35.4,2.8,4,220,2,N 
09-05-2017,24.7,,28.5,83,0,2.8,7,120,2,N 
10-05-2017,26,30.5,25.6,94,2.8,8.5,6,140,2,N 
11-05-2017,23.7,31.4,27.7,85,54.7,1,5,190,2,N 
12-05-2017,25.1,30.4,27.2,86,0,1,6,270,2,N 
13-05-2017,24.2,30.5,27.3,89,17,3,6,250,1,N 
14-05-2017,25.6,31.8,29.1,80,2.6,2.7,8,130,3,SE
15-05-2017,26.4,31.8,27.2,89,0,8.4,6,200,2,N 
16-05-2017,25.2,,28.2,84,15.7,3.8,8,200,2,S 
17-05-2017,26,32.2,29.5,80,3.7,8.4,7,150,4,SE
18-05-2017,27.4,32,28.4,85,3.9,7.9,8,140,3,SE
19-05-2017,26.4,31,28.3,85,1.5,1.9,6,220,2,N 
20-05-2017,26.2,32,28.5,82,1.5,5.2,6,130,3,S 
21-05-2017,26.4,32,27.5,87,0.5,7.4,8,190,3,S 
22-05-2017,25.4,30.6,27.7,88,3,3.9,9,220,2,S 
23-05-2017,25.4,33.1,29,80,14.6,2.1,6,180,3,S 
24-05-2017,25.6,30.8,25.1,95,0,7.8,5,330,1,N 
25-05-2017,23.8,31,27.3,90,45.1,1.1,5,160,2,SE
26-05-2017,25.3,31.2,26.2,94,4,2.7,9,170,2,N 
27-05-2017,24.5,32.2,28.1,88,92.6,,4,160,2,SE
28-05-2017,26,31,28.6,83,0,2.1,6,190,3,S 
29-05-2017,26.7,32.1,28.8,82,0,3.8,6,150,3,SE
30-05-2017,24,,25.6,93,2.5,5,6,120,2,N 
31-05-2017,,32.3,27.4,83,9.7,0.4,7,310,3,W 
