Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-08-2017,23.8,31.4,28.1,84,3.6,6.2,7,170,4,SE
02-08-2017,25.7,32.6,28.6,74,13.3,5,9,180,4,S 
03-08-2017,25.9,32.2,28.7,74,0,9,7,130,5,S 
04-08-2017,26,32.2,29,75,0,10.3,7,150,4,SE
05-08-2017,27.2,31.8,28.9,78,0,8.3,7,150,4,SE
06-08-2017,26.8,32,27.9,83,0,7.9,6,150,3,SE
07-08-2017,24.6,31.4,27.8,84,12.4,6.4,6,130,3,SE
08-08-2017,25.4,,27.1,84,0,2.9,6,140,3,SW
09-08-2017,23,29.7,26.8,85,87,4.5,6,200,2,N 
10-08-2017,23.9,31.6,27.7,81,1,1.8,6,120,2,N 
11-08-2017,25,30.8,26,90,1.8,5.8,6,160,2,N 
12-08-2017,23.8,28.7,25.9,89,18.2,3.2,5,190,1,N 
13-08-2017,23.8,25.7,26,88,2.6,0.6,3,230,1,N 
14-08-2017,,31.3,27.3,84,2.3,1.6,6,180,2,N 
15-08-2017,,31.6,26.3,85,8888,4.5,4,210,1,N 
16-08-2017,22.8,31.4,27.7,81,17,3,5,140,2,SE
17-08-2017,25.2,31.7,26.4,88,,1.3,6,130,2,N 
18-08-2017,23.8,31,28.1,82,78.1,2,6,130,3,SE
19-08-2017,24.8,31.8,28.2,81,0,3.5,7,150,3,SE
20-08-2017,25.2,32.2,28.6,80,0,4.8,7,130,3,SE
21-08-2017,26.3,32.2,27.9,82,8888,8.2,7,170,2,N 
22-08-2017,23.4,29,26.5,83,2.3,7.1,8,170,3,S 
23-08-2017,25,31.3,28.2,80,0,0.3,6,150,3,S 
24-08-2017,25,31.4,27.7,84,8888,7.5,4,150,2,N 
25-08-2017,24.3,31.2,27.8,81,6.6,5.3,6,200,2,S 
26-08-2017,24.8,31,27.6,83,8888,6.9,5,180,3,SE
27-08-2017,24,,25.8,91,25.7,2.3,4,150,2,N 
28-08-2017,22.4,30.6,26.7,88,25.9,0.5,5,180,1,N 
29-08-2017,24.6,27.4,25.3,93,1.7,3.9,5,170,1,N 
30-08-2017,23.4,31.2,27.7,82,22.1,0,6,130,2,N 
31-08-2017,24.5,31.8,28.1,81,8888,3.4,7,150,3,SE
